Entity,Code,Year,Oil per capita (kWh) (kilowatt-hours)
Poland,POL,1989,5474.160358816378
Poland,POL,1990,4998.817644823499
Poland,POL,1991,4705.498742087021
Poland,POL,1992,4287.421397209278
Poland,POL,1993,4410.766377601107
Poland,POL,1994,4640.760540665296
Poland,POL,1995,4692.098361491459
Poland,POL,1996,5474.24016950143
Poland,POL,1997,5700.264228211182
Poland,POL,1998,6479.641556332331
Poland,POL,1999,6786.906079272972
Poland,POL,2000,6240.92585165599
Poland,POL,2001,6101.21061450039
Poland,POL,2002,6225.116384008419
Poland,POL,2003,6344.901860124343
Poland,POL,2004,6779.145202161458
Poland,POL,2005,7032.203662654748
Poland,POL,2006,7641.777795583252
Poland,POL,2007,7914.0210746851635
Poland,POL,2008,8247.575046575592
Poland,POL,2009,8231.382212038487
Poland,POL,2010,8649.285090271327
Poland,POL,2011,8639.71530161935
Poland,POL,2012,8364.286815138516
Poland,POL,2013,7803.214863965617
Poland,POL,2014,7833.704339647161
Poland,POL,2015,8175.89091427933
Poland,POL,2016,8895.568898849668
Poland,POL,2017,9710.728694169104
Poland,POL,2018,10066.179732387533
Portugal,PRT,1965,3444.991349023923
Portugal,PRT,1966,3549.9186986216678
Portugal,PRT,1967,3945.1607748714437
Portugal,PRT,1968,4262.986590577808
Portugal,PRT,1969,4494.001394062898
Portugal,PRT,1970,6206.80879156745
Portugal,PRT,1971,7002.96641108161
Portugal,PRT,1972,7540.164299956765
Portugal,PRT,1973,8178.514841910643
Portugal,PRT,1974,8590.126748207966
Portugal,PRT,1975,8866.975675887485
Portugal,PRT,1976,9158.131185098904
Portugal,PRT,1977,8936.991660857811
Portugal,PRT,1978,9143.894320014655
Portugal,PRT,1979,9670.792963860886
Portugal,PRT,1980,10256.66923635217
Portugal,PRT,1981,10794.325849084615
Portugal,PRT,1982,11246.152953972243
Portugal,PRT,1983,11313.640097607797
Portugal,PRT,1984,11269.53430436952
Portugal,PRT,1985,10909.805612150267
Portugal,PRT,1986,11632.299003543221
Portugal,PRT,1987,11315.285211911438
Portugal,PRT,1988,11866.426221830488
Portugal,PRT,1989,14952.981697088264
Portugal,PRT,1990,13749.491619979788
Portugal,PRT,1991,14311.455151684147
Portugal,PRT,1992,15717.873251864135
Portugal,PRT,1993,14778.472669320798
Portugal,PRT,1994,14675.983174305624
Portugal,PRT,1995,16484.706289951446
Portugal,PRT,1996,15619.37211988356
Portugal,PRT,1997,16668.729778250618
Portugal,PRT,1998,18203.516547660074
Portugal,PRT,1999,18767.176288678693
Portugal,PRT,2000,18326.86663319413
Portugal,PRT,2001,18220.83391480515
Portugal,PRT,2002,18735.618187001735
Portugal,PRT,2003,17492.83346521572
Portugal,PRT,2004,17683.921328726963
Portugal,PRT,2005,18194.12828780929
Portugal,PRT,2006,16134.962107455181
Portugal,PRT,2007,16395.40784460418
Portugal,PRT,2008,15822.12502519113
Portugal,PRT,2009,14750.712469747265
Portugal,PRT,2010,14558.988773829748
Portugal,PRT,2011,13710.560772703191
Portugal,PRT,2012,12535.036744442334
Portugal,PRT,2013,12992.62647919412
Portugal,PRT,2014,12926.969272125169
Portugal,PRT,2015,13310.08192580054
Portugal,PRT,2016,13151.764258299438
Portugal,PRT,2017,13509.188093643697
Portugal,PRT,2018,13093.559025039003
Qatar,QAT,1965,7739.635812702704
Qatar,QAT,1966,7149.9722285
Qatar,QAT,1967,10067.758463139535
Qatar,QAT,1968,12039.39963516129
Qatar,QAT,1969,12875.643586039607
Qatar,QAT,1970,10217.611143454546
Qatar,QAT,1971,9071.405277478993
Qatar,QAT,1972,9808.288785114504
Qatar,QAT,1973,11746.590340492958
Qatar,QAT,1974,14791.424964350652
Qatar,QAT,1975,16550.59619737805
Qatar,QAT,1976,21478.392412988505
Qatar,QAT,1977,27089.882456923082
Qatar,QAT,1978,25108.388306510416
Qatar,QAT,1979,25460.32247570732
Qatar,QAT,1980,38054.031476741075
Qatar,QAT,1981,37513.66150266129
Qatar,QAT,1982,47028.59006050542
Qatar,QAT,1983,46263.43580161812
Qatar,QAT,1984,47133.92962404693
Qatar,QAT,1985,59985.43575369273
Qatar,QAT,1986,65711.67922238693
Qatar,QAT,1987,66046.76804329384
Qatar,QAT,1988,41705.709453130636
Qatar,QAT,1989,44205.87961705628
Qatar,QAT,1990,44308.63969533613
Qatar,QAT,1991,37615.088417227926
Qatar,QAT,1992,38521.07407707071
Qatar,QAT,1993,38690.02828620759
Qatar,QAT,1994,40792.954203293884
Qatar,QAT,1995,42246.13927091618
Qatar,QAT,1996,43919.32441673041
Qatar,QAT,1997,45453.7471440187
Qatar,QAT,1998,45193.88939748189
Qatar,QAT,1999,42934.32115663157
Qatar,QAT,2000,36208.52571114866
Qatar,QAT,2001,42724.08808211383
Qatar,QAT,2002,52161.40925923557
Qatar,QAT,2003,52187.88815670088
Qatar,QAT,2004,50259.953514594956
Qatar,QAT,2005,52560.04347136416
Qatar,QAT,2006,57490.99814610949
Qatar,QAT,2007,54124.686732216745
Qatar,QAT,2008,54912.46258126654
Qatar,QAT,2009,46000.2129119879
Qatar,QAT,2010,44159.48372654095
Qatar,QAT,2011,50011.85739275049
Qatar,QAT,2012,47839.276393210384
Qatar,QAT,2013,50881.84075622593
Qatar,QAT,2014,50493.61836364376
Qatar,QAT,2015,52888.7185768901
Qatar,QAT,2016,56087.92860828938
Qatar,QAT,2017,50318.03393911926
Qatar,QAT,2018,51032.018945506825
Romania,ROU,1965,4363.07576537513
Romania,ROU,1966,4500.93751069758
Romania,ROU,1967,5041.461814394024
Romania,ROU,1968,5251.957435686579
Romania,ROU,1969,5783.146051450382
Romania,ROU,1970,6193.323005776437
Romania,ROU,1971,6220.642145525405
Romania,ROU,1972,6568.395258031507
Romania,ROU,1973,7311.843764644657
Romania,ROU,1974,6664.409010736597
Romania,ROU,1975,7501.4274420797565
Romania,ROU,1976,8287.903048791079
Romania,ROU,1977,8869.171206886092
Romania,ROU,1978,9776.34890140447
Romania,ROU,1979,10317.535203819614
Romania,ROU,1980,9700.714943111074
Romania,ROU,1981,8649.85882153758
Romania,ROU,1982,8486.365674022165
Romania,ROU,1983,7557.059218038155
Romania,ROU,1984,7209.505467425166
Romania,ROU,1985,7679.767387152702
Romania,ROU,1986,8194.12852481122
Romania,ROU,1987,8987.724637006184
Romania,ROU,1988,8385.4061352911
Romania,ROU,1989,8620.07307442257
Romania,ROU,1990,9366.852685984932
Romania,ROU,1991,7785.771469335381
Romania,ROU,1992,6397.3251896945585
Romania,ROU,1993,6095.807342628025
Romania,ROU,1994,5690.419154230835
Romania,ROU,1995,6915.085660226432
Romania,ROU,1996,6676.17404410243
Romania,ROU,1997,7034.572547035958
Romania,ROU,1998,6214.752762556754
Romania,ROU,1999,4973.592001113552
Romania,ROU,2000,5263.525721109456
Romania,ROU,2001,5646.994317922598
Romania,ROU,2002,5731.369720015559
Romania,ROU,2003,5120.13437429558
Romania,ROU,2004,5906.603912206878
Romania,ROU,2005,5754.457376070412
Romania,ROU,2006,5727.342027050957
Romania,ROU,2007,5822.031300941334
Romania,ROU,2008,5889.507229294287
Romania,ROU,2009,5331.891548613722
Romania,ROU,2010,5092.145328298163
Romania,ROU,2011,5305.683510458771
Romania,ROU,2012,5362.210672733969
Romania,ROU,2013,4912.436532951375
Romania,ROU,2014,5278.6256543636455
Romania,ROU,2015,5410.483995764618
Romania,ROU,2016,5750.402354084664
Romania,ROU,2017,6072.62933520403
Romania,ROU,2018,6103.654507243925
Russia,RUS,1985,20539.631654302015
Russia,RUS,1986,20635.15308291104
Russia,RUS,1987,20654.99712418537
Russia,RUS,1988,20354.434032315425
Russia,RUS,1989,20614.008291507795
Russia,RUS,1990,20230.40515692189
Russia,RUS,1991,19652.414344617424
Russia,RUS,1992,18732.670941386048
Russia,RUS,1993,15609.398043316216
Russia,RUS,1994,13792.054119606017
Russia,RUS,1995,12045.374512943012
Russia,RUS,1996,10400.615419622374
Russia,RUS,1997,10335.798744649022
Russia,RUS,1998,9925.564796170751
Russia,RUS,1999,10178.034262510553
Russia,RUS,2000,10011.995578019634
Russia,RUS,2001,10350.486117300925
Russia,RUS,2002,10027.916484202844
Russia,RUS,2003,10436.17214177084
Russia,RUS,2004,10326.209107937013
Russia,RUS,2005,10402.934421773207
Russia,RUS,2006,10883.522486585498
Russia,RUS,2007,10880.21080063658
Russia,RUS,2008,11207.944232717531
Russia,RUS,2009,10748.025662951117
Russia,RUS,2010,11180.045028440676
Russia,RUS,2011,11900.622978400008
Russia,RUS,2012,12080.554449567342
Russia,RUS,2013,12045.120916653163
Russia,RUS,2014,12654.557144426482
Russia,RUS,2015,11981.230102333626
Russia,RUS,2016,12253.393671353297
Russia,RUS,2017,12108.002366013881
Russia,RUS,2018,12155.468767754952
Saudi Arabia,SAU,1965,47302.96230761767
Saudi Arabia,SAU,1966,46082.072663070794
Saudi Arabia,SAU,1967,44863.83818912416
Saudi Arabia,SAU,1968,43626.307991629554
Saudi Arabia,SAU,1969,42334.02128567857
Saudi Arabia,SAU,1970,42408.148136052085
Saudi Arabia,SAU,1971,41051.696190296665
Saudi Arabia,SAU,1972,41865.097339011416
Saudi Arabia,SAU,1973,42297.43048991359
Saudi Arabia,SAU,1974,42198.833409057406
Saudi Arabia,SAU,1975,30666.64685826931
Saudi Arabia,SAU,1976,33961.56030260156
Saudi Arabia,SAU,1977,37360.01553121345
Saudi Arabia,SAU,1978,38325.91997792298
Saudi Arabia,SAU,1979,43842.00993012695
Saudi Arabia,SAU,1980,33800.77717495614
Saudi Arabia,SAU,1981,38164.34803810124
Saudi Arabia,SAU,1982,39859.55525029575
Saudi Arabia,SAU,1983,41580.55206124263
Saudi Arabia,SAU,1984,43676.87090282632
Saudi Arabia,SAU,1985,42011.30459582285
Saudi Arabia,SAU,1986,39529.61340079745
Saudi Arabia,SAU,1987,39952.27477696249
Saudi Arabia,SAU,1988,39405.24729061048
Saudi Arabia,SAU,1989,36605.24530142985
Saudi Arabia,SAU,1990,37569.886865769375
Saudi Arabia,SAU,1991,38058.174125237
Saudi Arabia,SAU,1992,35780.46721100504
Saudi Arabia,SAU,1993,35043.78933740922
Saudi Arabia,SAU,1994,41356.39835603383
Saudi Arabia,SAU,1995,38745.15063630023
Saudi Arabia,SAU,1996,39228.89961948618
Saudi Arabia,SAU,1997,39138.986719245644
Saudi Arabia,SAU,1998,40832.38066283173
Saudi Arabia,SAU,1999,41423.91554202526
Saudi Arabia,SAU,2000,41701.007557399345
Saudi Arabia,SAU,2001,43022.71723280668
Saudi Arabia,SAU,2002,43229.23680886494
Saudi Arabia,SAU,2003,44461.08114001425
Saudi Arabia,SAU,2004,46615.173297842906
Saudi Arabia,SAU,2005,47757.997663549715
Saudi Arabia,SAU,2006,48401.77843497428
Saudi Arabia,SAU,2007,49957.14950252135
Saudi Arabia,SAU,2008,53255.87578964039
Saudi Arabia,SAU,2009,56845.984262898986
Saudi Arabia,SAU,2010,59925.61212676416
Saudi Arabia,SAU,2011,59413.793525329
Saudi Arabia,SAU,2012,60571.2718191391
Saudi Arabia,SAU,2013,58904.27655244244
Saudi Arabia,SAU,2014,62836.631609890996
Saudi Arabia,SAU,2015,63610.7641994136
Saudi Arabia,SAU,2016,61477.09235437536
Saudi Arabia,SAU,2017,59296.675767862005
Saudi Arabia,SAU,2018,56124.06952829125
Singapore,SGP,1965,25474.699723375932
Singapore,SGP,1966,28496.912311089112
Singapore,SGP,1967,33548.3043079122
Singapore,SGP,1968,40893.71959651477
Singapore,SGP,1969,39451.413489945946
Singapore,SGP,1970,42070.696317596536
Singapore,SGP,1971,35836.90378536713
Singapore,SGP,1972,44071.0485812186
Singapore,SGP,1973,40765.35350264384
Singapore,SGP,1974,39531.3039109434
Singapore,SGP,1975,38040.3201815531
Singapore,SGP,1976,44540.286151148975
Singapore,SGP,1977,44200.49016294601
Singapore,SGP,1978,44989.33753611278
Singapore,SGP,1979,47334.79924578593
Singapore,SGP,1980,46242.33900085821
Singapore,SGP,1981,52135.79936574563
Singapore,SGP,1982,49592.804469142175
Singapore,SGP,1983,51248.988121697024
Singapore,SGP,1984,52588.652411346455
Singapore,SGP,1985,52387.91791829269
Singapore,SGP,1986,59523.20096527879
Singapore,SGP,1987,61352.11159762158
Singapore,SGP,1988,69613.05177504351
Singapore,SGP,1989,77671.74431150834
Singapore,SGP,1990,90468.90869293064
Singapore,SGP,1991,89450.25805969043
Singapore,SGP,1992,89731.42821978126
Singapore,SGP,1993,94053.70538042953
Singapore,SGP,1994,104732.4734933548
Singapore,SGP,1995,106008.84216971074
Singapore,SGP,1996,103756.14020645962
Singapore,SGP,1997,106024.30733163646
Singapore,SGP,1998,104512.65956441336
Singapore,SGP,1999,100973.9175432617
Singapore,SGP,2000,105665.76839374534
Singapore,SGP,2001,112362.48786617612
Singapore,SGP,2002,108591.23475933238
Singapore,SGP,2003,100336.38619239525
Singapore,SGP,2004,109958.28153212834
Singapore,SGP,2005,113866.7061891233
Singapore,SGP,2006,118415.69504288961
Singapore,SGP,2007,123543.2335920507
Singapore,SGP,2008,125932.18323456867
Singapore,SGP,2009,130633.01493378298
Singapore,SGP,2010,138870.04262284157
Singapore,SGP,2011,141465.65733419452
Singapore,SGP,2012,138101.89536755448
Singapore,SGP,2013,137662.2148088009
Singapore,SGP,2014,139533.6633325371
Singapore,SGP,2015,145656.24047843346
Singapore,SGP,2016,150048.03129377434
Singapore,SGP,2017,152368.83073644008
Singapore,SGP,2018,153143.04642115318
Slovakia,SVK,1965,6170.910082667124
Slovakia,SVK,1966,6756.661385860118
Slovakia,SVK,1967,7465.303001906046
Slovakia,SVK,1968,8198.092906515525
Slovakia,SVK,1969,8738.07152211274
Slovakia,SVK,1970,10424.635627807887
Slovakia,SVK,1971,11387.258523090035
Slovakia,SVK,1972,12348.31449864385
Slovakia,SVK,1973,13757.074658759393
Slovakia,SVK,1974,13967.86911082253
Slovakia,SVK,1975,15253.370678339998
Slovakia,SVK,1976,15959.755369054561
Slovakia,SVK,1977,16526.261220269993
Slovakia,SVK,1978,16924.042366667345
Slovakia,SVK,1979,17030.458962465673
Slovakia,SVK,1980,15696.092432483492
Slovakia,SVK,1981,15355.495555892398
Slovakia,SVK,1982,13962.942889960585
Slovakia,SVK,1983,13581.69750668886
Slovakia,SVK,1984,14352.740095541067
Slovakia,SVK,1985,14171.361094313916
Slovakia,SVK,1986,13645.081450594917
Slovakia,SVK,1987,13285.632663534483
Slovakia,SVK,1988,12926.869173093062
Slovakia,SVK,1989,12756.720882946649
Slovakia,SVK,1990,11042.583365060515
Slovakia,SVK,1991,9661.447281092485
Slovakia,SVK,1992,8756.358917241509
Slovakia,SVK,1993,7222.196247551898
Slovakia,SVK,1994,7458.277912248742
Slovakia,SVK,1995,7233.355762146977
Slovakia,SVK,1996,7530.862374388116
Slovakia,SVK,1997,7512.994289949916
Slovakia,SVK,1998,8409.771496658017
Slovakia,SVK,1999,7620.381416887736
Slovakia,SVK,2000,7568.998065258383
Slovakia,SVK,2001,7085.205863350001
Slovakia,SVK,2002,7819.416203714816
Slovakia,SVK,2003,7377.793004914815
Slovakia,SVK,2004,7043.160770363031
Slovakia,SVK,2005,8462.23441641415
Slovakia,SVK,2006,7610.99375399889
Slovakia,SVK,2007,8089.011545565846
Slovakia,SVK,2008,8744.144696612337
Slovakia,SVK,2009,8274.735953965932
Slovakia,SVK,2010,8686.325046408218
Slovakia,SVK,2011,8498.01899136994
Slovakia,SVK,2012,7861.698625693445
Slovakia,SVK,2013,7878.059193974549
Slovakia,SVK,2014,7386.896655058023
Slovakia,SVK,2015,7986.735651433041
Slovakia,SVK,2016,8269.116184717017
Slovakia,SVK,2017,9268.107663924375
Slovakia,SVK,2018,8980.903152339997
Slovenia,SVN,1990,10052.904927482554
Slovenia,SVN,1991,9710.375709048805
Slovenia,SVN,1992,9438.614732583543
Slovenia,SVN,1993,11371.766648870565
Slovenia,SVN,1994,12342.017409754386
Slovenia,SVN,1995,13407.547518272226
Slovenia,SVN,1996,15504.99118653595
Slovenia,SVN,1997,15532.901480583794
Slovenia,SVN,1998,14892.340811197786
Slovenia,SVN,1999,14951.613241815896
Slovenia,SVN,2000,14170.281316725353
Slovenia,SVN,2001,14781.794424464015
Slovenia,SVN,2002,14358.93438473075
Slovenia,SVN,2003,14542.812207253523
Slovenia,SVN,2004,15003.996967080404
Slovenia,SVN,2005,15199.348691087722
Slovenia,SVN,2006,15891.996303616384
Slovenia,SVN,2007,15659.340753702785
Slovenia,SVN,2008,18117.213936762233
Slovenia,SVN,2009,15385.945505585052
Slovenia,SVN,2010,15461.7228077582
Slovenia,SVN,2011,15292.38461601658
Slovenia,SVN,2012,15015.159295855201
Slovenia,SVN,2013,14225.908464983037
Slovenia,SVN,2014,13954.518708224481
Slovenia,SVN,2015,13649.216273264125
Slovenia,SVN,2016,14553.746459527483
Slovenia,SVN,2017,14445.119033333336
Slovenia,SVN,2018,14988.408705644853
South Africa,ZAF,1965,3474.7583327629613
South Africa,ZAF,1966,3680.1156057959565
South Africa,ZAF,1967,3908.9396070196503
South Africa,ZAF,1968,4140.483120154713
South Africa,ZAF,1969,4434.553547527447
South Africa,ZAF,1970,4680.571061613502
South Africa,ZAF,1971,4981.475108594751
South Africa,ZAF,1972,5285.720083691264
South Africa,ZAF,1973,5677.635167971397
South Africa,ZAF,1974,5388.246275237243
South Africa,ZAF,1975,5578.675178035324
South Africa,ZAF,1976,5500.629608189806
South Africa,ZAF,1977,5314.685384343492
South Africa,ZAF,1978,5446.6777500128965
South Africa,ZAF,1979,5034.314882847594
South Africa,ZAF,1980,5045.073458024302
South Africa,ZAF,1981,5322.149277527018
South Africa,ZAF,1982,5248.605784616916
South Africa,ZAF,1983,5157.898088191264
South Africa,ZAF,1984,5466.257678138936
South Africa,ZAF,1985,5203.337540371494
South Africa,ZAF,1986,4900.359049286482
South Africa,ZAF,1987,5062.704813458511
South Africa,ZAF,1988,5449.256144531495
South Africa,ZAF,1989,5515.691815424437
South Africa,ZAF,1990,5437.398796372381
South Africa,ZAF,1991,5348.8828428882
South Africa,ZAF,1992,5387.834842458564
South Africa,ZAF,1993,5469.361423605996
South Africa,ZAF,1994,5577.199313664827
South Africa,ZAF,1995,5822.489539246067
South Africa,ZAF,1996,5883.080722118322
South Africa,ZAF,1997,5876.260491346221
South Africa,ZAF,1998,5870.906399356715
South Africa,ZAF,1999,5863.47646244841
South Africa,ZAF,2000,5877.475223069739
South Africa,ZAF,2001,5924.433902797832
South Africa,ZAF,2002,6000.782815208772
South Africa,ZAF,2003,6141.466374990903
South Africa,ZAF,2004,6294.772366391779
South Africa,ZAF,2005,6240.416687397925
South Africa,ZAF,2006,6272.803313763947
South Africa,ZAF,2007,6322.002988489414
South Africa,ZAF,2008,5921.949871568332
South Africa,ZAF,2009,5771.112519862511
South Africa,ZAF,2010,6029.458723660113
South Africa,ZAF,2011,5967.340172202139
South Africa,ZAF,2012,6023.797913841729
South Africa,ZAF,2013,6011.195047739677
South Africa,ZAF,2014,5861.4754045449545
South Africa,ZAF,2015,6008.635762340665
South Africa,ZAF,2016,5690.516624822089
South Africa,ZAF,2017,5613.314010834942
South Africa,ZAF,2018,5290.441917223539
South Korea,KOR,1965,523.4144769518273
South Korea,KOR,1966,765.7438372109696
South Korea,KOR,1967,1298.3147488361942
South Korea,KOR,1968,1878.7931791389358
South Korea,KOR,1969,2497.173348521431
South Korea,KOR,1970,3056.0000380013043
South Korea,KOR,1971,3382.666018924843
South Korea,KOR,1972,3461.7532490506464
South Korea,KOR,1973,4180.463243617146
South Korea,KOR,1974,4240.474478002358
South Korea,KOR,1975,4725.233057090365
South Korea,KOR,1976,5221.512978220467
South Korea,KOR,1977,6130.4996284304325
South Korea,KOR,1978,6912.248833588344
South Korea,KOR,1979,7669.330891173256
South Korea,KOR,1980,7490.473183572519
South Korea,KOR,1981,7309.123324161961
South Korea,KOR,1982,7149.161377403957
South Korea,KOR,1983,7372.221713243434
South Korea,KOR,1984,7303.214331494442
South Korea,KOR,1985,7624.729253737379
South Korea,KOR,1986,8212.793180760937
South Korea,KOR,1987,8546.172095499796
South Korea,KOR,1988,10120.80037231687
South Korea,KOR,1989,11453.765268099127
South Korea,KOR,1990,13745.064561708374
South Korea,KOR,1991,16539.036406958247
South Korea,KOR,1992,19797.371197402394
South Korea,KOR,1993,21499.535306062935
South Korea,KOR,1994,23344.38448278001
South Korea,KOR,1995,25204.2382003091
South Korea,KOR,1996,26698.46531006973
South Korea,KOR,1997,29066.929767880338
South Korea,KOR,1998,24391.055110842757
South Korea,KOR,1999,25931.985808983987
South Korea,KOR,2000,26504.035880643325
South Korea,KOR,2001,26267.662808200224
South Korea,KOR,2002,26598.733761208336
South Korea,KOR,2003,26710.036740763764
South Korea,KOR,2004,26150.397235167966
South Korea,KOR,2005,26087.560508079914
South Korea,KOR,2006,26016.715979316694
South Korea,KOR,2007,26717.908279494237
South Korea,KOR,2008,25569.557083099513
South Korea,KOR,2009,25692.203792125158
South Korea,KOR,2010,25941.188758305412
South Korea,KOR,2011,26033.596198851083
South Korea,KOR,2012,26655.586434949368
South Korea,KOR,2013,26401.989938525403
South Korea,KOR,2014,26211.097194949416
South Korea,KOR,2015,27497.85037504673
South Korea,KOR,2016,29502.942049604775
South Korea,KOR,2017,29580.69639472757
South Korea,KOR,2018,29290.130340909094
Spain,ESP,1965,5175.8030801406085
Spain,ESP,1966,6057.904200760187
Spain,ESP,1967,7264.09097523911
Spain,ESP,1968,7636.666783858423
Spain,ESP,1969,8603.772609633632
Spain,ESP,1970,9709.176751053596
Spain,ESP,1971,10567.308782242391
Spain,ESP,1972,11014.730893924532
Spain,ESP,1973,13077.858800932449
Spain,ESP,1974,13551.17186566975
Spain,ESP,1975,13933.07391153321
Spain,ESP,1976,15630.516573581059
Spain,ESP,1977,14600.455260861265
Spain,ESP,1978,14883.597013007558
Spain,ESP,1979,15628.604728619577
Spain,ESP,1980,16411.172100535838
Spain,ESP,1981,15775.806369445907
Spain,ESP,1982,14820.38664989008
Spain,ESP,1983,14771.845901788456
Spain,ESP,1984,13869.46293829528
Spain,ESP,1985,13301.511112035938
Spain,ESP,1986,13137.701284458
Spain,ESP,1987,13762.3010691893
Spain,ESP,1988,14059.774735177643
Spain,ESP,1989,14703.31515533884
Spain,ESP,1990,14201.595675807976
Spain,ESP,1991,14473.209390185502
Spain,ESP,1992,16188.22986050849
Spain,ESP,1993,15398.209003300957
Spain,ESP,1994,16116.231818459404
Spain,ESP,1995,17094.680480556464
Spain,ESP,1996,17535.04345002631
Spain,ESP,1997,18154.180795259148
Spain,ESP,1998,19566.5745500995
Spain,ESP,1999,20119.429599359766
Spain,ESP,2000,20212.51324380894
Spain,ESP,2001,20848.20644502287
Spain,ESP,2002,20737.061716529104
Spain,ESP,2003,21040.30787892525
Spain,ESP,2004,21285.712903532836
Spain,ESP,2005,21173.123497623754
Spain,ESP,2006,20974.695340617945
Spain,ESP,2007,20784.878081216844
Spain,ESP,2008,19855.028682484968
Spain,ESP,2009,18504.996966666666
Spain,ESP,2010,18003.52390175364
Spain,ESP,2011,17191.328630443462
Spain,ESP,2012,16196.356220859276
Spain,ESP,2013,14987.936947733908
Spain,ESP,2014,14996.968300515198
Spain,ESP,2015,15511.209435237402
Spain,ESP,2016,16079.311771941071
Spain,ESP,2017,16194.224305899626
Spain,ESP,2018,16593.05983366886
Sri Lanka,LKA,1965,493.5997335829358
Sri Lanka,LKA,1966,493.5171871153678
Sri Lanka,LKA,1967,493.4578064479327
Sri Lanka,LKA,1968,493.41177791171054
Sri Lanka,LKA,1969,493.39372115923055
Sri Lanka,LKA,1970,965.2234670110525
Sri Lanka,LKA,1971,860.9571313304046
Sri Lanka,LKA,1972,922.1735210206124
Sri Lanka,LKA,1973,942.8144843963177
Sri Lanka,LKA,1974,733.0409017864022
Sri Lanka,LKA,1975,696.2767803024356
Sri Lanka,LKA,1976,678.2040243209877
Sri Lanka,LKA,1977,706.5711230638268
Sri Lanka,LKA,1978,807.1626161786156
Sri Lanka,LKA,1979,816.1072653370749
Sri Lanka,LKA,1980,809.217363084597
Sri Lanka,LKA,1981,940.387004550514
Sri Lanka,LKA,1982,1038.5035749958065
Sri Lanka,LKA,1983,1120.073814219396
Sri Lanka,LKA,1984,930.3332673239701
Sri Lanka,LKA,1985,842.8027077101881
Sri Lanka,LKA,1986,832.846053890548
Sri Lanka,LKA,1987,935.6720158153087
Sri Lanka,LKA,1988,895.9456977811352
Sri Lanka,LKA,1989,842.4577858473139
Sri Lanka,LKA,1990,888.6168555032899
Sri Lanka,LKA,1991,927.1035204043112
Sri Lanka,LKA,1992,1078.3230800856963
Sri Lanka,LKA,1993,1037.2177317266387
Sri Lanka,LKA,1994,1138.208907350503
Sri Lanka,LKA,1995,1222.65410459135
Sri Lanka,LKA,1996,1482.406114842925
Sri Lanka,LKA,1997,1598.5634027827405
Sri Lanka,LKA,1998,1698.5115295265284
Sri Lanka,LKA,1999,1843.875052870385
Sri Lanka,LKA,2000,2170.539281665779
Sri Lanka,LKA,2001,2118.261071942682
Sri Lanka,LKA,2002,2214.4565906851326
Sri Lanka,LKA,2003,2182.297418077924
Sri Lanka,LKA,2004,2152.789258774437
Sri Lanka,LKA,2005,2424.3874948262987
Sri Lanka,LKA,2006,2510.28542356773
Sri Lanka,LKA,2007,2645.808387891341
Sri Lanka,LKA,2008,2387.276801504704
Sri Lanka,LKA,2009,2497.9862852887095
Sri Lanka,LKA,2010,2465.7503062210053
Sri Lanka,LKA,2011,2609.5790450838317
Sri Lanka,LKA,2012,2687.8358587444604
Sri Lanka,LKA,2013,2254.7123393243965
Sri Lanka,LKA,2014,1942.5600971812019
Sri Lanka,LKA,2015,2397.8175478539315
Sri Lanka,LKA,2016,2803.916584797584
Sri Lanka,LKA,2017,2987.682284180235
Sri Lanka,LKA,2018,2926.6134434485843
Sweden,SWE,1965,29654.434166072813
Sweden,SWE,1966,33250.950828876936
Sweden,SWE,1967,32856.82870745303
Sweden,SWE,1968,36855.975997255104
Sweden,SWE,1969,39174.69111815569
Sweden,SWE,1970,42351.593678808196
Sweden,SWE,1971,39625.38158379447
Sweden,SWE,1972,40517.423111529475
Sweden,SWE,1973,41289.47652102552
Sweden,SWE,1974,36985.37947608271
Sweden,SWE,1975,36779.881469781634
Sweden,SWE,1976,40426.38502741091
Sweden,SWE,1977,39065.6287725609
Sweden,SWE,1978,47005.146848072975
Sweden,SWE,1979,50463.427060939764
Sweden,SWE,1980,44447.59111510342
Sweden,SWE,1981,39934.869376852854
Sweden,SWE,1982,37107.454133893625
Sweden,SWE,1983,32244.190102808454
Sweden,SWE,1984,30780.111518788974
Sweden,SWE,1985,32929.17207873894
Sweden,SWE,1986,35056.04834097794
Sweden,SWE,1987,30137.56586945731
Sweden,SWE,1988,28064.25405226226
Sweden,SWE,1989,26805.189100587268
Sweden,SWE,1990,26583.416235776815
Sweden,SWE,1991,22750.454857194203
Sweden,SWE,1992,23792.962388454012
Sweden,SWE,1993,23223.05832280782
Sweden,SWE,1994,24454.69633696295
Sweden,SWE,1995,23153.453853033046
Sweden,SWE,1996,24696.959793024045
Sweden,SWE,1997,23152.30536076221
Sweden,SWE,1998,26114.287604272347
Sweden,SWE,1999,25087.637617953347
Sweden,SWE,2000,21628.84995792614
Sweden,SWE,2001,21961.334128658124
Sweden,SWE,2002,22244.347289474277
Sweden,SWE,2003,23754.640972751647
Sweden,SWE,2004,22643.9329520743
Sweden,SWE,2005,22702.548302732608
Sweden,SWE,2006,22717.00688397098
Sweden,SWE,2007,22153.99358732948
Sweden,SWE,2008,20846.040154244263
Sweden,SWE,2009,19885.082157876088
Sweden,SWE,2010,19899.680921480296
Sweden,SWE,2011,18463.569220376048
Sweden,SWE,2012,18180.039337996437
