Entity,Code,Year,Oil consumption per capita (BP & UN (2017 revision)) (megawatt-hours)
Ukraine,UKR,1992,9.697320542
Ukraine,UKR,1993,5.65650255
Ukraine,UKR,1994,4.531656669
Ukraine,UKR,1995,4.344372277000001
Ukraine,UKR,1996,3.2916369810000004
Ukraine,UKR,1997,3.221377276
Ukraine,UKR,1998,3.362002931
Ukraine,UKR,1999,3.019732263
Ukraine,UKR,2000,2.8725771759999996
Ukraine,UKR,2001,3.23252743
Ukraine,UKR,2002,3.2137953859999997
Ukraine,UKR,2003,3.335354503
Ukraine,UKR,2004,3.534517917
Ukraine,UKR,2005,3.389829654
Ukraine,UKR,2006,3.5522191039999997
Ukraine,UKR,2007,3.620375798
Ukraine,UKR,2008,3.5683618110000004
Ukraine,UKR,2009,3.4153656569999997
Ukraine,UKR,2010,3.2016182300000002
Ukraine,UKR,2011,3.3380906660000003
Ukraine,UKR,2012,3.21413305
Ukraine,UKR,2013,3.068678645
Ukraine,UKR,2014,2.6573494550000003
Ukraine,UKR,2015,2.390053793
United Arab Emirates,ARE,1965,5.450759486
United Arab Emirates,ARE,1966,5.472604142000001
United Arab Emirates,ARE,1967,5.568618084
United Arab Emirates,ARE,1968,5.792651986
United Arab Emirates,ARE,1969,5.769375188
United Arab Emirates,ARE,1970,5.760892347
United Arab Emirates,ARE,1971,5.673007948
United Arab Emirates,ARE,1972,6.256070441
United Arab Emirates,ARE,1973,8.198925408
United Arab Emirates,ARE,1974,9.573153656
United Arab Emirates,ARE,1975,13.19674053
United Arab Emirates,ARE,1976,16.73645128
United Arab Emirates,ARE,1977,21.65515554
United Arab Emirates,ARE,1978,20.74197841
United Arab Emirates,ARE,1979,25.38458468
United Arab Emirates,ARE,1980,56.70046739
United Arab Emirates,ARE,1981,57.61565706
United Arab Emirates,ARE,1982,60.30359507000001
United Arab Emirates,ARE,1983,57.451119659999996
United Arab Emirates,ARE,1984,62.67161834
United Arab Emirates,ARE,1985,74.19177716
United Arab Emirates,ARE,1986,84.77109368
United Arab Emirates,ARE,1987,87.27429299
United Arab Emirates,ARE,1988,98.47771747
United Arab Emirates,ARE,1989,97.39555353
United Arab Emirates,ARE,1990,96.23237396
United Arab Emirates,ARE,1991,112.4907235
United Arab Emirates,ARE,1992,106.9788401
United Arab Emirates,ARE,1993,104.64025860000001
United Arab Emirates,ARE,1994,104.1647135
United Arab Emirates,ARE,1995,99.00236849
United Arab Emirates,ARE,1996,91.21630714999999
United Arab Emirates,ARE,1997,88.36182829
United Arab Emirates,ARE,1998,83.62272188
United Arab Emirates,ARE,1999,77.44739743
United Arab Emirates,ARE,2000,72.49477563
United Arab Emirates,ARE,2001,67.81420624
United Arab Emirates,ARE,2002,66.40632271
United Arab Emirates,ARE,2003,68.89859035
United Arab Emirates,ARE,2004,68.2477444
United Arab Emirates,ARE,2005,63.41495759
United Arab Emirates,ARE,2006,59.622798949999996
United Arab Emirates,ARE,2007,55.24766023
United Arab Emirates,ARE,2008,50.8855242
United Arab Emirates,ARE,2009,43.89015277
United Arab Emirates,ARE,2010,43.22852378
United Arab Emirates,ARE,2011,44.56760267
United Arab Emirates,ARE,2012,45.7413471
United Arab Emirates,ARE,2013,45.899241370000006
United Arab Emirates,ARE,2014,49.5256766
United Arab Emirates,ARE,2015,51.911985200000004
United Kingdom,GBR,1965,16.05854763
United Kingdom,GBR,1966,17.08938273
United Kingdom,GBR,1967,18.240724200000002
United Kingdom,GBR,1968,19.19184891
United Kingdom,GBR,1969,20.5447172
United Kingdom,GBR,1970,21.717929390000002
United Kingdom,GBR,1971,21.77930953
United Kingdom,GBR,1972,23.02915062
United Kingdom,GBR,1973,23.56769074
United Kingdom,GBR,1974,21.85692384
United Kingdom,GBR,1975,19.07493935
United Kingdom,GBR,1976,18.93079174
United Kingdom,GBR,1977,19.06912514
United Kingdom,GBR,1978,19.49293506
United Kingdom,GBR,1979,19.579044890000002
United Kingdom,GBR,1980,16.725644629999998
United Kingdom,GBR,1981,15.444444429999999
United Kingdom,GBR,1982,15.62325264
United Kingdom,GBR,1983,14.96598517
United Kingdom,GBR,1984,18.49786719
United Kingdom,GBR,1985,15.95913398
United Kingdom,GBR,1986,15.922870070000002
United Kingdom,GBR,1987,15.424167090000001
United Kingdom,GBR,1988,16.370140890000002
United Kingdom,GBR,1989,16.687606950000003
United Kingdom,GBR,1990,16.879398300000002
United Kingdom,GBR,1991,16.762654689999998
United Kingdom,GBR,1992,16.935495510000003
United Kingdom,GBR,1993,16.97703816
United Kingdom,GBR,1994,16.73844689
United Kingdom,GBR,1995,16.495901630000002
United Kingdom,GBR,1996,16.84744581
United Kingdom,GBR,1997,16.28332707
United Kingdom,GBR,1998,16.13521429
United Kingdom,GBR,1999,15.81171219
United Kingdom,GBR,2000,15.55479644
United Kingdom,GBR,2001,15.47097218
United Kingdom,GBR,2002,15.32464396
United Kingdom,GBR,2003,15.36836813
United Kingdom,GBR,2004,15.73200272
United Kingdom,GBR,2005,16.160876560000002
United Kingdom,GBR,2006,15.919220820000001
United Kingdom,GBR,2007,15.281837020000001
United Kingdom,GBR,2008,14.90088922
United Kingdom,GBR,2009,14.058840459999999
United Kingdom,GBR,2010,13.76342096
United Kingdom,GBR,2011,13.41720052
United Kingdom,GBR,2012,12.92358943
United Kingdom,GBR,2013,12.64790081
United Kingdom,GBR,2014,12.49041744
United Kingdom,GBR,2015,12.7603149
United States,USA,1965,32.08980577
United States,USA,1966,33.331194499999995
United States,USA,1967,34.268102760000005
United States,USA,1968,36.31017471
United States,USA,1969,37.98518715
United States,USA,1970,39.15868239
United States,USA,1971,40.12891397
United States,USA,1972,43.00199849
United States,USA,1973,45.01067636
United States,USA,1974,42.8184508
United States,USA,1975,41.567302389999995
United States,USA,1976,44.22337141
United States,USA,1977,46.257888220000005
United States,USA,1978,44.8551432
United States,USA,1979,43.4991268
United States,USA,1980,39.893951300000005
United States,USA,1981,36.819476820000006
United States,USA,1982,34.47625733
United States,USA,1983,33.900235959999996
United States,USA,1984,34.758630749999995
United States,USA,1985,34.28517737
United States,USA,1986,35.39748463
United States,USA,1987,35.7725174
United States,USA,1988,36.92752392
United States,USA,1989,36.54312833
United States,USA,1990,35.52601387
United States,USA,1991,34.408027710000006
United States,USA,1992,34.83420045
United States,USA,1993,34.76988394
United States,USA,1994,35.32108177
United States,USA,1995,34.82628314
United States,USA,1996,35.63554786
United States,USA,1997,35.684138059999995
United States,USA,1998,35.90038638000001
United States,USA,1999,36.46595173
United States,USA,2000,36.41167886
United States,USA,2001,36.043378530000005
United States,USA,2002,35.74046641
United States,USA,2003,36.06554896
United States,USA,2004,37.17777842
United States,USA,2005,36.978805869999995
United States,USA,2006,36.34182594
United States,USA,2007,35.93402817
United States,USA,2008,33.55734315
United States,USA,2009,31.65771404
United States,USA,2010,32.03157443
United States,USA,2011,31.216821940000003
United States,USA,2012,30.32460701
United States,USA,2013,30.66924823
United States,USA,2014,30.67742792
United States,USA,2015,31.13365874
Uzbekistan,UZB,1985,7.455531737
Uzbekistan,UZB,1986,7.456681058
Uzbekistan,UZB,1987,6.899204063
Uzbekistan,UZB,1988,8.303403945
Uzbekistan,UZB,1989,7.745688183
Uzbekistan,UZB,1990,5.740413556000001
Uzbekistan,UZB,1991,5.925077719
Uzbekistan,UZB,1992,4.704944208
Uzbekistan,UZB,1993,4.889738547
Uzbekistan,UZB,1994,4.108126965
Uzbekistan,UZB,1995,3.392870764
Uzbekistan,UZB,1996,3.296984567
Uzbekistan,UZB,1997,3.4367006540000005
Uzbekistan,UZB,1998,3.32514336
Uzbekistan,UZB,1999,3.371259647
Uzbekistan,UZB,2000,3.3201933930000003
Uzbekistan,UZB,2001,3.140606833
Uzbekistan,UZB,2002,3.025127592
Uzbekistan,UZB,2003,3.270544511
Uzbekistan,UZB,2004,3.315575655
Uzbekistan,UZB,2005,2.252551129
Uzbekistan,UZB,2006,2.221312599
Uzbekistan,UZB,2007,1.9848965140000001
Uzbekistan,UZB,2008,1.913028748
Uzbekistan,UZB,2009,1.765857206
Uzbekistan,UZB,2010,1.472538176
Uzbekistan,UZB,2011,1.365118144
Uzbekistan,UZB,2012,1.19446316
Uzbekistan,UZB,2013,1.108772649
Uzbekistan,UZB,2014,1.02840993
Uzbekistan,UZB,2015,1.02419579
Venezuela,VEN,1965,11.31174597
Venezuela,VEN,1966,10.71192238
Venezuela,VEN,1967,10.540995409999999
Venezuela,VEN,1968,11.12337118
Venezuela,VEN,1969,10.63325649
Venezuela,VEN,1970,10.779685610000001
Venezuela,VEN,1971,10.533286109999999
Venezuela,VEN,1972,11.17583237
Venezuela,VEN,1973,11.87894706
Venezuela,VEN,1974,11.53980954
Venezuela,VEN,1975,12.012323700000001
Venezuela,VEN,1976,11.500852860000002
Venezuela,VEN,1977,12.58083927
Venezuela,VEN,1978,12.726723
Venezuela,VEN,1979,13.257148440000002
Venezuela,VEN,1980,15.72827998
Venezuela,VEN,1981,16.24549791
Venezuela,VEN,1982,15.59351917
Venezuela,VEN,1983,14.84142427
Venezuela,VEN,1984,13.566006830000001
Venezuela,VEN,1985,13.56920192
Venezuela,VEN,1986,13.80676306
Venezuela,VEN,1987,12.74062846
Venezuela,VEN,1988,12.84761515
Venezuela,VEN,1989,12.258898100000001
Venezuela,VEN,1990,12.08184227
Venezuela,VEN,1991,11.14033502
Venezuela,VEN,1992,13.11009484
Venezuela,VEN,1993,11.486607099999999
Venezuela,VEN,1994,12.661375940000001
Venezuela,VEN,1995,11.85305991
Venezuela,VEN,1996,9.320860436
Venezuela,VEN,1997,9.8964888
Venezuela,VEN,1998,10.91004217
Venezuela,VEN,1999,11.522620080000001
Venezuela,VEN,2000,11.34926449
Venezuela,VEN,2001,12.59286579
Venezuela,VEN,2002,12.89381163
Venezuela,VEN,2003,10.8203542
Venezuela,VEN,2004,11.50058865
Venezuela,VEN,2005,12.27575003
Venezuela,VEN,2006,13.44645689
Venezuela,VEN,2007,12.46148939
Venezuela,VEN,2008,13.962367570000001
Venezuela,VEN,2009,13.911820239999999
Venezuela,VEN,2010,13.66670477
Venezuela,VEN,2011,13.64393307
Venezuela,VEN,2012,14.46232138
Venezuela,VEN,2013,14.083833210000002
Venezuela,VEN,2014,12.7022858
Venezuela,VEN,2015,11.28801696
Vietnam,VNM,1965,0.45640325389999997
Vietnam,VNM,1966,0.9693251888
Vietnam,VNM,1967,1.380148707
Vietnam,VNM,1968,1.3696409779999998
Vietnam,VNM,1969,1.61179062
Vietnam,VNM,1970,1.628740402
Vietnam,VNM,1971,1.344455833
Vietnam,VNM,1972,1.3620869800000002
Vietnam,VNM,1973,1.307893184
Vietnam,VNM,1974,0.7786774860000001
Vietnam,VNM,1975,0.7251801431
Vietnam,VNM,1976,0.1850774052
Vietnam,VNM,1977,0.1816458516
Vietnam,VNM,1978,0.21575818810000003
Vietnam,VNM,1979,0.2434847679
Vietnam,VNM,1980,0.4130945746
Vietnam,VNM,1981,0.35180782870000005
Vietnam,VNM,1982,0.349153504
Vietnam,VNM,1983,0.3907953321
Vietnam,VNM,1984,0.37343617819999997
Vietnam,VNM,1985,0.37015777250000004
Vietnam,VNM,1986,0.4039743152
Vietnam,VNM,1987,0.460814541
Vietnam,VNM,1988,0.4706188337
Vietnam,VNM,1989,0.42622464720000003
Vietnam,VNM,1990,0.48926426240000004
Vietnam,VNM,1991,0.46758816589999996
Vietnam,VNM,1992,0.5009713984
Vietnam,VNM,1993,0.6318245619
Vietnam,VNM,1994,0.6859214576000001
Vietnam,VNM,1995,0.7418865552
Vietnam,VNM,1996,0.8405828788
Vietnam,VNM,1997,0.9467268259
Vietnam,VNM,1998,1.032948981
Vietnam,VNM,1999,1.136318789
Vietnam,VNM,2000,1.197975048
Vietnam,VNM,2001,1.285693913
Vietnam,VNM,2002,1.397476046
Vietnam,VNM,2003,1.473912176
Vietnam,VNM,2004,1.735578046
Vietnam,VNM,2005,1.684792428
Vietnam,VNM,2006,1.636297865
Vietnam,VNM,2007,1.806153986
Vietnam,VNM,2008,1.888096231
Vietnam,VNM,2009,1.937056118
Vietnam,VNM,2010,2.0486990350000003
Vietnam,VNM,2011,2.201512615
Vietnam,VNM,2012,2.199422203
Vietnam,VNM,2013,2.1936793050000003
Vietnam,VNM,2014,2.2664597800000004
Vietnam,VNM,2015,2.342491202
World,OWID_WRL,1965,5.312135319
World,OWID_WRL,1966,5.605541041
World,OWID_WRL,1967,5.883471981
World,OWID_WRL,1968,6.257356941
World,OWID_WRL,1969,6.655013303
World,OWID_WRL,1970,7.08054141
World,OWID_WRL,1971,7.3483416550000005
World,OWID_WRL,1972,7.754682361
World,OWID_WRL,1973,8.200218720999999
World,OWID_WRL,1974,7.927529188
World,OWID_WRL,1975,7.692792601
World,OWID_WRL,1976,8.048671093
World,OWID_WRL,1977,8.172668129
World,OWID_WRL,1978,8.257919284
World,OWID_WRL,1979,8.24826998
World,OWID_WRL,1980,7.789375441000001
World,OWID_WRL,1981,7.370166627
World,OWID_WRL,1982,7.009575808
World,OWID_WRL,1983,6.838685842
World,OWID_WRL,1984,6.866754862
World,OWID_WRL,1985,6.7466912720000005
World,OWID_WRL,1986,6.828547073
World,OWID_WRL,1987,6.837503324
World,OWID_WRL,1988,6.941130707
World,OWID_WRL,1989,6.933002403000001
World,OWID_WRL,1990,6.894490044
World,OWID_WRL,1991,6.787598869000001
World,OWID_WRL,1992,6.794677086
World,OWID_WRL,1993,6.634317526
World,OWID_WRL,1994,6.680809443
World,OWID_WRL,1995,6.668324527
World,OWID_WRL,1996,6.723096448000001
World,OWID_WRL,1997,6.7979534919999995
World,OWID_WRL,1998,6.764341803000001
World,OWID_WRL,1999,6.813539446
World,OWID_WRL,2000,6.793695841
World,OWID_WRL,2001,6.772501287
World,OWID_WRL,2002,6.745273214
World,OWID_WRL,2003,6.819903931
World,OWID_WRL,2004,6.991271864000001
World,OWID_WRL,2005,6.997597959
World,OWID_WRL,2006,6.995353414
World,OWID_WRL,2007,7.009350426
World,OWID_WRL,2008,6.894820865
World,OWID_WRL,2009,6.692752077000001
World,OWID_WRL,2010,6.828442486
World,OWID_WRL,2011,6.812753303000001
World,OWID_WRL,2012,6.813667354000001
World,OWID_WRL,2013,6.805157888
World,OWID_WRL,2014,6.780018103000001
World,OWID_WRL,2015,6.838042343000001
