Entity,Code,Year,"School life expectancy, primary to tertiary, both sexes (years) (years)"
Kazakhstan,KAZ,2012,14.9728603363037
Kazakhstan,KAZ,2013,14.956259727478
Kazakhstan,KAZ,2014,14.9807596206665
Kazakhstan,KAZ,2015,14.9718904495239
Kenya,KEN,1970,4.9789400100708
Kenya,KEN,1971,5.1411600112915
Kenya,KEN,1972,5.44876003265381
Kenya,KEN,1973,5.68314981460571
Kenya,KEN,1974,7.84705018997192
Kenya,KEN,1976,8.01583957672119
Kenya,KEN,1977,7.9941201210022
Kenya,KEN,1978,7.85401010513306
Kenya,KEN,1979,9.09879970550537
Kenya,KEN,1980,9.33901977539063
Kenya,KEN,1981,9.06235980987549
Kenya,KEN,1983,9.18540000915527
Kenya,KEN,1984,9.00531005859375
Kenya,KEN,1985,9.23219966888428
Kenya,KEN,1987,9.27015972137451
Kenya,KEN,2000,8.36752986907959
Kenya,KEN,2001,8.51416969299316
Kenya,KEN,2002,8.22941017150879
Kenya,KEN,2004,9.58514976501465
Kenya,KEN,2005,9.68914985656738
Kenya,KEN,2007,10.4221096038818
Kenya,KEN,2009,11.0744800567627
Kiribati,KIR,1971,7.94428014755249
Kiribati,KIR,1972,9.69715976715088
Kiribati,KIR,1973,8.12234973907471
Kiribati,KIR,1975,10.4374303817749
Kiribati,KIR,1977,9.99567031860352
Kiribati,KIR,1978,10.2247104644775
Kiribati,KIR,1979,10.4037704467773
Kiribati,KIR,1980,10.8708600997925
Kiribati,KIR,1981,10.5976400375366
Kiribati,KIR,1982,10.9226102828979
Kiribati,KIR,1983,10.7164402008057
Kiribati,KIR,1984,10.4885997772217
Kiribati,KIR,1985,10.5984601974487
Kiribati,KIR,1986,10.4375400543213
Kiribati,KIR,1987,10.2639102935791
Kiribati,KIR,1988,9.94962024688721
Kiribati,KIR,1989,10.6687898635864
Kiribati,KIR,1990,10.4452695846558
Kiribati,KIR,1991,10.8364400863647
Kiribati,KIR,1992,10.9775295257568
Kiribati,KIR,1994,11.007209777832
Kiribati,KIR,1995,10.8742704391479
Kiribati,KIR,1996,11.0351295471191
Kiribati,KIR,1999,10.0053596496582
Kiribati,KIR,2000,10.3935098648071
Kiribati,KIR,2001,11.7419004440308
Kiribati,KIR,2002,11.5876502990723
Kiribati,KIR,2003,12.3871803283691
Kiribati,KIR,2004,12.1545095443726
Kiribati,KIR,2005,12.1248798370361
Kiribati,KIR,2006,11.7826900482178
Kiribati,KIR,2007,11.6475601196289
Kiribati,KIR,2008,11.8686103820801
Kuwait,KWT,1971,9.38969993591309
Kuwait,KWT,1972,9.31630992889404
Kuwait,KWT,1973,9.2045202255249
Kuwait,KWT,1974,9.15694999694824
Kuwait,KWT,1975,9.22638034820557
Kuwait,KWT,1976,9.58532047271729
Kuwait,KWT,1977,10.6512603759766
Kuwait,KWT,1978,10.7342901229858
Kuwait,KWT,1979,10.9004802703857
Kuwait,KWT,1980,11.0879201889038
Kuwait,KWT,1981,11.2351598739624
Kuwait,KWT,1982,11.4205303192139
Kuwait,KWT,1983,11.6815395355225
Kuwait,KWT,1984,11.8901500701904
Kuwait,KWT,1985,12.1102600097656
Kuwait,KWT,1986,12.1586904525757
Kuwait,KWT,1987,11.6701498031616
Kuwait,KWT,1988,11.2426595687866
Kuwait,KWT,1989,10.8787698745728
Kuwait,KWT,1990,10.5829801559448
Kuwait,KWT,1992,7.05297994613647
Kuwait,KWT,1993,8.2159595489502
Kuwait,KWT,1994,9.81754970550537
Kuwait,KWT,1995,11.5740995407104
Kuwait,KWT,1996,13.3239002227783
Kuwait,KWT,1997,13.4376096725464
Kuwait,KWT,1999,14.0769701004028
Kuwait,KWT,2001,13.9050102233887
Kuwait,KWT,2003,14.3681297302246
Kuwait,KWT,2004,14.1935701370239
Kuwait,KWT,2013,12.963080406189
Kyrgyzstan,KGZ,1986,12.6996698379517
Kyrgyzstan,KGZ,1989,11.963529586792
Kyrgyzstan,KGZ,1990,11.7987804412842
Kyrgyzstan,KGZ,1991,11.5839595794678
Kyrgyzstan,KGZ,1992,11.4357500076294
Kyrgyzstan,KGZ,1993,11.0923700332642
Kyrgyzstan,KGZ,1994,10.6883296966553
Kyrgyzstan,KGZ,1995,10.4627704620361
Kyrgyzstan,KGZ,1996,10.3895797729492
Kyrgyzstan,KGZ,1999,11.4487495422363
Kyrgyzstan,KGZ,2000,11.7710599899292
Kyrgyzstan,KGZ,2001,12.1178503036499
Kyrgyzstan,KGZ,2002,12.2109603881836
Kyrgyzstan,KGZ,2003,12.4719400405884
Kyrgyzstan,KGZ,2004,12.4124202728271
Kyrgyzstan,KGZ,2005,12.4679899215698
Kyrgyzstan,KGZ,2006,12.5877599716187
Kyrgyzstan,KGZ,2007,12.5545101165771
Kyrgyzstan,KGZ,2008,12.4261798858643
Kyrgyzstan,KGZ,2009,12.23108959198
Kyrgyzstan,KGZ,2010,12.0981597900391
Kyrgyzstan,KGZ,2011,12.312840461731
Kyrgyzstan,KGZ,2013,12.7638702392578
Kyrgyzstan,KGZ,2014,13.0032300949097
Laos,LAO,1971,3.76109004020691
Laos,LAO,1972,4.00962018966675
Laos,LAO,1973,4.03558015823364
Laos,LAO,1980,6.2685399055481
Laos,LAO,1981,6.39058017730713
Laos,LAO,1984,6.21046018600464
Laos,LAO,1985,6.22805976867676
Laos,LAO,1986,6.39703989028931
Laos,LAO,1988,6.97513008117676
Laos,LAO,1990,6.67202997207642
Laos,LAO,1993,6.89604997634888
Laos,LAO,1994,7.18099021911621
Laos,LAO,1995,6.86420011520386
Laos,LAO,1996,7.47303009033203
Laos,LAO,1997,7.68903017044067
Laos,LAO,1998,7.92875003814697
Laos,LAO,1999,8.00102043151855
Laos,LAO,2000,7.99780988693237
Laos,LAO,2001,8.00475025177002
Laos,LAO,2002,8.26224994659424
Laos,LAO,2003,8.58767986297607
Laos,LAO,2004,8.74435043334961
Laos,LAO,2005,8.96053981781006
Laos,LAO,2006,9.04232978820801
Laos,LAO,2007,9.20298957824707
Laos,LAO,2008,9.35964012145996
Laos,LAO,2009,9.64068984985352
Laos,LAO,2010,9.85120964050293
Laos,LAO,2011,10.2369298934937
Laos,LAO,2012,10.3613004684448
Laos,LAO,2013,10.6061201095581
Laos,LAO,2014,10.8294095993042
Latin America & Caribbean,,1970,10.3876514434814
Latin America & Caribbean,,1971,10.3771953582764
Latin America & Caribbean,,1972,10.4250059127808
Latin America & Caribbean,,1973,10.5782842636108
Latin America & Caribbean,,1974,10.6994981765747
Latin America & Caribbean,,1975,10.8184700012207
Latin America & Caribbean,,1976,11.0052042007446
Latin America & Caribbean,,1977,11.2403316497803
Latin America & Caribbean,,1978,11.3141822814941
Latin America & Caribbean,,1979,11.4759082794189
Latin America & Caribbean,,1980,11.5939493179321
Latin America & Caribbean,,1981,11.7149429321289
Latin America & Caribbean,,1982,11.7851696014404
Latin America & Caribbean,,1983,11.8390092849731
Latin America & Caribbean,,1984,11.93137550354
Latin America & Caribbean,,1985,12.0431222915649
Latin America & Caribbean,,1986,12.0919618606567
Latin America & Caribbean,,1987,12.0965261459351
Latin America & Caribbean,,1988,12.0945310592651
Latin America & Caribbean,,1989,12.0544767379761
Latin America & Caribbean,,1990,11.9821739196777
Latin America & Caribbean,,1991,11.9833288192749
Latin America & Caribbean,,1992,12.0322360992432
Latin America & Caribbean,,1993,12.0451574325562
Latin America & Caribbean,,1994,12.0392179489136
Latin America & Caribbean,,1995,12.098705291748
Latin America & Caribbean,,1996,12.2308769226074
Latin America & Caribbean,,1997,12.3120145797729
Latin America & Caribbean,,1998,12.5463371276855
Latin America & Caribbean,,1999,12.6514511108398
Latin America & Caribbean,,2000,12.7965288162231
Latin America & Caribbean,,2001,12.8998432159424
Latin America & Caribbean,,2002,13.0405473709106
Latin America & Caribbean,,2003,12.8996744155884
Latin America & Caribbean,,2004,12.9486122131348
Latin America & Caribbean,,2005,13.0219249725342
Latin America & Caribbean,,2006,13.0778894424438
Latin America & Caribbean,,2007,13.1623048782349
Latin America & Caribbean,,2008,13.4012355804443
Latin America & Caribbean,,2009,13.4946184158325
Latin America & Caribbean,,2010,13.6551914215088
Latin America & Caribbean,,2011,13.7466554641724
Latin America & Caribbean,,2012,13.7803802490234
Latin America & Caribbean,,2013,14.1838073730469
Latin America & Caribbean,,2014,14.1731481552124
Latin America & Caribbean (all income levels),,1970,10.4568853378296
Latin America & Caribbean (all income levels),,1971,10.4698162078857
Latin America & Caribbean (all income levels),,1972,10.5256204605103
Latin America & Caribbean (all income levels),,1973,10.6778259277344
Latin America & Caribbean (all income levels),,1974,10.7885541915894
Latin America & Caribbean (all income levels),,1975,10.8922739028931
Latin America & Caribbean (all income levels),,1976,11.0599822998047
Latin America & Caribbean (all income levels),,1977,11.2843704223633
Latin America & Caribbean (all income levels),,1978,11.3559341430664
Latin America & Caribbean (all income levels),,1979,11.5118398666382
Latin America & Caribbean (all income levels),,1980,11.6236915588379
Latin America & Caribbean (all income levels),,1981,11.7445964813232
Latin America & Caribbean (all income levels),,1982,11.8106880187988
Latin America & Caribbean (all income levels),,1983,11.8688879013062
Latin America & Caribbean (all income levels),,1984,11.9576053619385
Latin America & Caribbean (all income levels),,1985,12.0709419250488
Latin America & Caribbean (all income levels),,1986,12.119930267334
Latin America & Caribbean (all income levels),,1987,12.126392364502
Latin America & Caribbean (all income levels),,1988,12.126880645752
Latin America & Caribbean (all income levels),,1989,12.0879383087158
Latin America & Caribbean (all income levels),,1990,12.0163269042969
Latin America & Caribbean (all income levels),,1991,12.0434350967407
Latin America & Caribbean (all income levels),,1992,12.0888481140137
Latin America & Caribbean (all income levels),,1993,12.0749950408936
Latin America & Caribbean (all income levels),,1994,12.0717840194702
Latin America & Caribbean (all income levels),,1995,12.1312408447266
Latin America & Caribbean (all income levels),,1996,12.262903213501
Latin America & Caribbean (all income levels),,1997,12.3508586883545
Latin America & Caribbean (all income levels),,1998,12.582407951355
Latin America & Caribbean (all income levels),,1999,12.6978998184204
Latin America & Caribbean (all income levels),,2000,12.8426170349121
Latin America & Caribbean (all income levels),,2001,12.9476528167725
Latin America & Caribbean (all income levels),,2002,13.0878143310547
Latin America & Caribbean (all income levels),,2003,12.9581232070923
Latin America & Caribbean (all income levels),,2004,13.0122480392456
Latin America & Caribbean (all income levels),,2005,13.0872526168823
Latin America & Caribbean (all income levels),,2006,13.1408767700195
Latin America & Caribbean (all income levels),,2007,13.2340307235718
Latin America & Caribbean (all income levels),,2008,13.4678544998169
Latin America & Caribbean (all income levels),,2009,13.5564785003662
Latin America & Caribbean (all income levels),,2010,13.7123250961304
Latin America & Caribbean (all income levels),,2011,13.8034791946411
Latin America & Caribbean (all income levels),,2012,13.8317317962646
Latin America & Caribbean (all income levels),,2013,14.2355899810791
Latin America & Caribbean (all income levels),,2014,14.2341451644897
Latvia,LVA,1981,13.3305397033691
Latvia,LVA,1982,13.3825597763062
Latvia,LVA,1983,13.3995599746704
Latvia,LVA,1984,13.4191198348999
Latvia,LVA,1985,13.4787397384644
Latvia,LVA,1986,13.4418201446533
Latvia,LVA,1987,14.0182399749756
Latvia,LVA,1988,13.8748302459717
