Entity,Code,Year,GHG emissions per capita per day (kilograms carbon dioxide equivalents (CO₂e))
Syrian Arab Republic,,1994,11.3
Syrian Arab Republic,,1995,11.57
Syrian Arab Republic,,1996,11.53
Syrian Arab Republic,,1997,11.23
Syrian Arab Republic,,1998,11.7
Syrian Arab Republic,,1999,11.56
Syrian Arab Republic,,2000,11.38
Syrian Arab Republic,,2001,10.72
Syrian Arab Republic,,2002,10.62
Syrian Arab Republic,,2003,10.41
Syrian Arab Republic,,2004,10.29
Syrian Arab Republic,,2005,10.12
Syrian Arab Republic,,2006,10.29
Syrian Arab Republic,,2007,10.2
Syrian Arab Republic,,2008,9.45
Syrian Arab Republic,,2009,9.21
Syrian Arab Republic,,2010,9.52
Syrian Arab Republic,,2011,9.87
Syrian Arab Republic,,2012,10.35
Tajikistan,TJK,1970,7.19
Tajikistan,TJK,1971,7.24
Tajikistan,TJK,1972,7.36
Tajikistan,TJK,1973,7.48
Tajikistan,TJK,1974,7.61
Tajikistan,TJK,1975,6.7
Tajikistan,TJK,1976,6.71
Tajikistan,TJK,1977,6.6
Tajikistan,TJK,1978,6.54
Tajikistan,TJK,1979,6.51
Tajikistan,TJK,1980,6.83
Tajikistan,TJK,1981,6.7
Tajikistan,TJK,1982,6.39
Tajikistan,TJK,1983,6.45
Tajikistan,TJK,1984,6.28
Tajikistan,TJK,1985,6.41
Tajikistan,TJK,1986,6.58
Tajikistan,TJK,1987,6.55
Tajikistan,TJK,1988,6.54
Tajikistan,TJK,1989,6.5
Tajikistan,TJK,1990,11.24
Tajikistan,TJK,1991,11.5
Tajikistan,TJK,1992,10.08
Tajikistan,TJK,1993,7.86
Tajikistan,TJK,1994,6.3
Tajikistan,TJK,1995,6.04
Tajikistan,TJK,1996,5.8
Tajikistan,TJK,1997,5.32
Tajikistan,TJK,1998,5.24
Tajikistan,TJK,1999,5.08
Tajikistan,TJK,2000,4.43
Tajikistan,TJK,2001,4.49
Tajikistan,TJK,2002,4.39
Tajikistan,TJK,2003,4.51
Tajikistan,TJK,2004,4.85
Tajikistan,TJK,2005,4.88
Tajikistan,TJK,2006,5.18
Tajikistan,TJK,2007,5.57
Tajikistan,TJK,2008,5.35
Tajikistan,TJK,2009,5.18
Tajikistan,TJK,2010,5.28
Tajikistan,TJK,2011,5.36
Tajikistan,TJK,2012,5.27
Tanzania,TZA,1970,19.92
Tanzania,TZA,1971,11.83
Tanzania,TZA,1972,12.21
Tanzania,TZA,1973,12.52
Tanzania,TZA,1974,10.84
Tanzania,TZA,1975,12.16
Tanzania,TZA,1976,10.76
Tanzania,TZA,1977,11.77
Tanzania,TZA,1978,12
Tanzania,TZA,1979,14.81
Tanzania,TZA,1980,12.25
Tanzania,TZA,1981,10.67
Tanzania,TZA,1982,11.48
Tanzania,TZA,1983,11.13
Tanzania,TZA,1984,8.69
Tanzania,TZA,1985,8.59
Tanzania,TZA,1986,7.99
Tanzania,TZA,1987,10.17
Tanzania,TZA,1988,7.46
Tanzania,TZA,1989,7.98
Tanzania,TZA,1990,10.22
Tanzania,TZA,1991,8.52
Tanzania,TZA,1992,12.17
Tanzania,TZA,1993,7.37
Tanzania,TZA,1994,8.12
Tanzania,TZA,1995,8.31
Tanzania,TZA,1996,7.06
Tanzania,TZA,1997,6.6
Tanzania,TZA,1998,24.16
Tanzania,TZA,1999,12.97
Tanzania,TZA,2000,17.31
Tanzania,TZA,2001,15.35
Tanzania,TZA,2002,13.94
Tanzania,TZA,2003,19.15
Tanzania,TZA,2004,15.85
Tanzania,TZA,2005,18.74
Tanzania,TZA,2006,11.29
Tanzania,TZA,2007,13.22
Tanzania,TZA,2008,12.75
Tanzania,TZA,2009,14.2
Tanzania,TZA,2010,13.92
Tanzania,TZA,2011,13.52
Tanzania,TZA,2012,13.14
Thailand,THA,1970,8.14
Thailand,THA,1971,7.59
Thailand,THA,1972,7.53
Thailand,THA,1973,8.3
Thailand,THA,1974,7.4
Thailand,THA,1975,7.63
Thailand,THA,1976,7.67
Thailand,THA,1977,8.2
Thailand,THA,1978,8.51
Thailand,THA,1979,8.16
Thailand,THA,1980,8.37
Thailand,THA,1981,8.11
Thailand,THA,1982,7.88
Thailand,THA,1983,8.81
Thailand,THA,1984,8.25
Thailand,THA,1985,8.31
Thailand,THA,1986,8.23
Thailand,THA,1987,8.43
Thailand,THA,1988,9.05
Thailand,THA,1989,9.3
Thailand,THA,1990,10.07
Thailand,THA,1991,10.52
Thailand,THA,1992,11.3
Thailand,THA,1993,11.54
Thailand,THA,1994,12.11
Thailand,THA,1995,12.97
Thailand,THA,1996,13.46
Thailand,THA,1997,13.54
Thailand,THA,1998,17.81
Thailand,THA,1999,13.92
Thailand,THA,2000,12.35
Thailand,THA,2001,12.39
Thailand,THA,2002,13.79
Thailand,THA,2003,13.76
Thailand,THA,2004,16.02
Thailand,THA,2005,15.26
Thailand,THA,2006,14.57
Thailand,THA,2007,16.08
Thailand,THA,2008,14.73
Thailand,THA,2009,14.9
Thailand,THA,2010,17.17
Thailand,THA,2011,17.5
Thailand,THA,2012,17.79
Timor,TLS,1970,2.66
Timor,TLS,1971,2.67
Timor,TLS,1972,2.79
Timor,TLS,1973,2.76
Timor,TLS,1974,2.67
Timor,TLS,1975,2.49
Timor,TLS,1976,2.28
Timor,TLS,1977,2.09
Timor,TLS,1978,1.97
Timor,TLS,1979,1.73
Timor,TLS,1980,1.64
Timor,TLS,1981,1.65
Timor,TLS,1982,1.69
Timor,TLS,1983,1.73
Timor,TLS,1984,1.77
Timor,TLS,1985,1.74
Timor,TLS,1986,1.71
Timor,TLS,1987,1.68
Timor,TLS,1988,1.56
Timor,TLS,1989,1.59
Timor,TLS,1990,1.65
Timor,TLS,1991,1.87
Timor,TLS,1992,1.74
Timor,TLS,1993,1.76
Timor,TLS,1994,2.25
Timor,TLS,1995,2.46
Timor,TLS,1996,1.99
Timor,TLS,1997,1.94
Timor,TLS,1998,2.04
Timor,TLS,1999,1.78
Timor,TLS,2000,1.93
Timor,TLS,2001,2.43
Timor,TLS,2002,2.38
Timor,TLS,2003,2.45
Timor,TLS,2004,2.42
Timor,TLS,2005,2.36
Timor,TLS,2006,2.35
Timor,TLS,2007,2.32
Timor,TLS,2008,2.32
Timor,TLS,2009,2.32
Timor,TLS,2010,2.32
Timor,TLS,2011,2.3
Timor,TLS,2012,2.27
Togo,TGO,1970,12.4
Togo,TGO,1971,11.71
Togo,TGO,1972,11.37
Togo,TGO,1973,11.81
Togo,TGO,1974,9.29
Togo,TGO,1975,9.76
Togo,TGO,1976,9.75
Togo,TGO,1977,11.14
Togo,TGO,1978,9.5
Togo,TGO,1979,10.04
Togo,TGO,1980,11.66
Togo,TGO,1981,9.58
Togo,TGO,1982,10.72
Togo,TGO,1983,9.47
Togo,TGO,1984,9.18
Togo,TGO,1985,8.15
Togo,TGO,1986,8.21
Togo,TGO,1987,8.33
Togo,TGO,1988,7.77
Togo,TGO,1989,8.12
Togo,TGO,1990,9.7
Togo,TGO,1991,7.73
Togo,TGO,1992,8.39
Togo,TGO,1993,7.68
Togo,TGO,1994,7.74
Togo,TGO,1995,8.19
Togo,TGO,1996,8.22
Togo,TGO,1997,7.99
Togo,TGO,1998,17.1
Togo,TGO,1999,11.3
Togo,TGO,2000,12.16
Togo,TGO,2001,9.7
Togo,TGO,2002,10.95
Togo,TGO,2003,10.33
Togo,TGO,2004,7.12
Togo,TGO,2005,15.47
Togo,TGO,2006,8.33
Togo,TGO,2007,8.86
Togo,TGO,2008,12.08
Togo,TGO,2009,10.32
Togo,TGO,2010,9.51
Togo,TGO,2011,9.34
Togo,TGO,2012,9.16
Tonga,TON,1970,1.84
Tonga,TON,1971,1.78
Tonga,TON,1972,1.79
Tonga,TON,1973,1.89
Tonga,TON,1974,2.01
Tonga,TON,1975,2.23
Tonga,TON,1976,2.33
Tonga,TON,1977,2.54
Tonga,TON,1978,3.01
Tonga,TON,1979,3.04
Tonga,TON,1980,3.38
Tonga,TON,1981,4.06
Tonga,TON,1982,3.8
Tonga,TON,1983,3.28
Tonga,TON,1984,3.02
Tonga,TON,1985,3.05
Tonga,TON,1986,3.02
Tonga,TON,1987,3.62
Tonga,TON,1988,3.93
Tonga,TON,1989,3.79
Tonga,TON,1990,3.58
Tonga,TON,1991,3.77
Tonga,TON,1992,4.09
Tonga,TON,1993,4.13
Tonga,TON,1994,4.43
Tonga,TON,1995,4.29
Tonga,TON,1996,4.39
Tonga,TON,1997,4.31
Tonga,TON,1998,4.01
Tonga,TON,1999,3.95
Tonga,TON,2000,4.89
Tonga,TON,2001,4.86
Tonga,TON,2002,4.15
Tonga,TON,2003,4.34
Tonga,TON,2004,4.16
Tonga,TON,2005,4.17
Tonga,TON,2006,4.12
Tonga,TON,2007,4.11
Tonga,TON,2008,3.93
Tonga,TON,2009,3.9
Tonga,TON,2010,4
Tonga,TON,2011,4.07
Trinidad and Tobago,TTO,1971,23.23
Trinidad and Tobago,TTO,1972,23.47
Trinidad and Tobago,TTO,1998,45.96
Trinidad and Tobago,TTO,1999,49.56
Trinidad and Tobago,TTO,2000,52.1
Trinidad and Tobago,TTO,2001,54.37
Trinidad and Tobago,TTO,2003,67.08
Trinidad and Tobago,TTO,2004,81.55
Trinidad and Tobago,TTO,2005,92.78
Trinidad and Tobago,TTO,2006,109.33
Trinidad and Tobago,TTO,2007,107.37
Trinidad and Tobago,TTO,2008,113.63
Trinidad and Tobago,TTO,2009,113.77
Trinidad and Tobago,TTO,2010,119.79
Trinidad and Tobago,TTO,2011,122.69
Trinidad and Tobago,TTO,2012,125.2
Tunisia,TUN,1970,4.59
Tunisia,TUN,1971,4.65
Tunisia,TUN,1972,4.89
Tunisia,TUN,1973,4.88
Tunisia,TUN,1974,5.14
Tunisia,TUN,1975,5.15
Tunisia,TUN,1976,5.2
Tunisia,TUN,1977,5.48
Tunisia,TUN,1978,5.58
Tunisia,TUN,1979,5.89
Tunisia,TUN,1980,6.25
Tunisia,TUN,1981,6.24
Tunisia,TUN,1982,5.99
Tunisia,TUN,1983,6.51
Tunisia,TUN,1984,6.63
Tunisia,TUN,1985,6.69
Tunisia,TUN,1986,6.66
Tunisia,TUN,1987,6.63
Tunisia,TUN,1988,6.76
Tunisia,TUN,1989,7.01
Tunisia,TUN,1990,7.06
Tunisia,TUN,1991,7.19
Tunisia,TUN,1992,7.38
Tunisia,TUN,1993,7.47
Tunisia,TUN,1994,7.33
Tunisia,TUN,1995,7.44
Tunisia,TUN,1996,7.72
Tunisia,TUN,1997,7.84
Tunisia,TUN,1998,8.12
Tunisia,TUN,1999,8.41
Tunisia,TUN,2000,8.7
Tunisia,TUN,2001,8.76
Tunisia,TUN,2002,8.77
Tunisia,TUN,2003,8.69
Tunisia,TUN,2004,8.9
Tunisia,TUN,2005,8.73
Tunisia,TUN,2006,8.93
Tunisia,TUN,2007,8.93
Tunisia,TUN,2008,9.24
Tunisia,TUN,2009,9.26
Tunisia,TUN,2010,9.69
Tunisia,TUN,2011,9.86
Tunisia,TUN,2012,10
Turkey,TUR,1970,7.42
Turkey,TUR,1971,7.62
Turkey,TUR,1972,8.15
Turkey,TUR,1973,8.43
Turkey,TUR,1974,8.46
Turkey,TUR,1975,8.8
Turkey,TUR,1976,9.32
Turkey,TUR,1977,9.77
Turkey,TUR,1978,9.57
Turkey,TUR,1979,9.04
Turkey,TUR,1980,9.16
Turkey,TUR,1981,9.16
Turkey,TUR,1982,9.46
Turkey,TUR,1983,9.51
Turkey,TUR,1984,9.7
Turkey,TUR,1985,9.78
Turkey,TUR,1986,10.23
Turkey,TUR,1987,10.38
Turkey,TUR,1988,10.46
Turkey,TUR,1989,10.97
Turkey,TUR,1990,11.4
Turkey,TUR,1991,11.33
Turkey,TUR,1992,11.69
Turkey,TUR,1993,11.84
Turkey,TUR,1994,11.47
Turkey,TUR,1995,12.24
Turkey,TUR,1996,12.82
Turkey,TUR,1997,13.15
Turkey,TUR,1998,13.22
Turkey,TUR,1999,13
Turkey,TUR,2000,13.71
Turkey,TUR,2001,12.7
Turkey,TUR,2002,13.04
Turkey,TUR,2003,13.42
Turkey,TUR,2004,13.64
Turkey,TUR,2005,14.02
Turkey,TUR,2006,15.03
Turkey,TUR,2007,15.99
Turkey,TUR,2008,15.53
Turkey,TUR,2009,15.54
Turkey,TUR,2010,16.01
Turkey,TUR,2011,16.23
Turkey,TUR,2012,16.37
Turkmenistan,TKM,1970,37.37
Turkmenistan,TKM,1971,36.72
Turkmenistan,TKM,1972,37.68
Turkmenistan,TKM,1973,39.02
Turkmenistan,TKM,1974,40.68
Turkmenistan,TKM,1975,26.67
Turkmenistan,TKM,1976,31.15
Turkmenistan,TKM,1977,32.09
Turkmenistan,TKM,1978,33.09
Turkmenistan,TKM,1979,33.19
Turkmenistan,TKM,1980,29.67
Turkmenistan,TKM,1981,30.22
Turkmenistan,TKM,1982,31.07
Turkmenistan,TKM,1983,31.94
Turkmenistan,TKM,1984,32.49
Turkmenistan,TKM,1985,33.6
Turkmenistan,TKM,1986,34.23
Turkmenistan,TKM,1987,34.7
Turkmenistan,TKM,1988,36.05
Turkmenistan,TKM,1989,35.82
Turkmenistan,TKM,1990,60.49
Turkmenistan,TKM,1991,54.09
Turkmenistan,TKM,1992,39.56
Turkmenistan,TKM,1993,39.49
Turkmenistan,TKM,1994,37.14
Turkmenistan,TKM,1995,35.97
Turkmenistan,TKM,1996,32.65
Turkmenistan,TKM,1997,28.87
Turkmenistan,TKM,1998,28.45
Turkmenistan,TKM,1999,34.34
Turkmenistan,TKM,2000,38.36
Turkmenistan,TKM,2001,40.17
Turkmenistan,TKM,2002,42.1
Turkmenistan,TKM,2003,47.1
Turkmenistan,TKM,2004,44.83
Turkmenistan,TKM,2005,45.62
Turkmenistan,TKM,2006,46.15
Turkmenistan,TKM,2007,48.77
Turkmenistan,TKM,2008,50.77
Turkmenistan,TKM,2009,43.77
Turkmenistan,TKM,2010,47.06
Turkmenistan,TKM,2011,46.94
Turkmenistan,TKM,2012,47.94
Turks and Caicos Islands,TCA,1970,0.71
Turks and Caicos Islands,TCA,1971,0.7
Turks and Caicos Islands,TCA,1972,0.68
Turks and Caicos Islands,TCA,1973,0.65
Turks and Caicos Islands,TCA,1974,0.62
Turks and Caicos Islands,TCA,1975,0.58
Turks and Caicos Islands,TCA,1976,0.57
Turks and Caicos Islands,TCA,1977,0.56
Turks and Caicos Islands,TCA,1978,0.56
Turks and Caicos Islands,TCA,1979,0.56
Turks and Caicos Islands,TCA,1980,0.57
Turks and Caicos Islands,TCA,1981,0.57
Turks and Caicos Islands,TCA,1982,0.58
Turks and Caicos Islands,TCA,1983,0.58
Turks and Caicos Islands,TCA,1984,0.59
Turks and Caicos Islands,TCA,1985,0.6
Turks and Caicos Islands,TCA,1986,0.6
Turks and Caicos Islands,TCA,1987,0.59
Turks and Caicos Islands,TCA,1988,0.58
Turks and Caicos Islands,TCA,1989,0.58
Turks and Caicos Islands,TCA,1990,0.57
Turks and Caicos Islands,TCA,1991,1.95
Turks and Caicos Islands,TCA,1992,1.97
Turks and Caicos Islands,TCA,1993,1.51
Turks and Caicos Islands,TCA,1994,1.47
Tuvalu,TUV,1970,0.85
Tuvalu,TUV,1971,0.84
Tuvalu,TUV,1972,0.83
Tuvalu,TUV,1973,0.83
Tuvalu,TUV,1974,0.82
Tuvalu,TUV,1975,0.81
Tuvalu,TUV,1976,0.83
Tuvalu,TUV,1977,0.86
Tuvalu,TUV,1978,0.89
Tuvalu,TUV,1979,0.93
Tuvalu,TUV,1980,0.97
Tuvalu,TUV,1981,0.96
Tuvalu,TUV,1982,1.02
Tuvalu,TUV,1983,1
Tuvalu,TUV,1984,1.06
Tuvalu,TUV,1985,1.11
Tuvalu,TUV,1986,1.11
Tuvalu,TUV,1987,1.06
Tuvalu,TUV,1988,1.07
Tuvalu,TUV,1989,1.21
Tuvalu,TUV,1990,1.23
Tuvalu,TUV,1991,1.32
Tuvalu,TUV,1992,1.35
Tuvalu,TUV,1993,1.33
Tuvalu,TUV,1994,1.36
Tuvalu,TUV,1995,1.37
Tuvalu,TUV,1996,1.38
Tuvalu,TUV,1997,1.41
Tuvalu,TUV,1998,1.41
Tuvalu,TUV,1999,1.43
Tuvalu,TUV,2000,1.42
Tuvalu,TUV,2001,1.41
Tuvalu,TUV,2002,1.43
Tuvalu,TUV,2003,1.41
Tuvalu,TUV,2004,1.4
Tuvalu,TUV,2005,1.38
Tuvalu,TUV,2006,1.36
Tuvalu,TUV,2007,1.35
Tuvalu,TUV,2008,1.34
Tuvalu,TUV,2009,1.33
Tuvalu,TUV,2010,1.33
Tuvalu,TUV,2011,1.33
Tuvalu,TUV,2012,1.34
Uganda,UGA,1970,4.27
Uganda,UGA,1971,4.36
Uganda,UGA,1972,4.52
Uganda,UGA,1973,4.85
Uganda,UGA,1974,4.52
Uganda,UGA,1975,4.82
Uganda,UGA,1976,5.03
Uganda,UGA,1977,5.38
Uganda,UGA,1978,5.25
Uganda,UGA,1979,5.44
Uganda,UGA,1980,5.77
Uganda,UGA,1981,5.38
Uganda,UGA,1982,5.7
Uganda,UGA,1983,5.58
Uganda,UGA,1984,5.59
Uganda,UGA,1985,5.45
Uganda,UGA,1986,5.51
Uganda,UGA,1987,5.25
Uganda,UGA,1988,5.24
Uganda,UGA,1989,5.38
Uganda,UGA,1990,5.8
Uganda,UGA,1991,5.36
Uganda,UGA,1992,5.47
Uganda,UGA,1993,5.28
Uganda,UGA,1994,5.11
Uganda,UGA,1995,5.17
Uganda,UGA,1996,5.03
Uganda,UGA,1997,4.98
Uganda,UGA,1998,10.43
Uganda,UGA,1999,6.94
Uganda,UGA,2000,8.29
Uganda,UGA,2001,6.39
Uganda,UGA,2002,6.37
Uganda,UGA,2003,9.22
Uganda,UGA,2004,6.97
Uganda,UGA,2005,10.69
Uganda,UGA,2006,3.78
Uganda,UGA,2007,9.33
Uganda,UGA,2008,7.72
Uganda,UGA,2009,4.42
Uganda,UGA,2010,6.45
Uganda,UGA,2011,6.27
Uganda,UGA,2012,6.09
Ukraine,UKR,1970,32.63
Ukraine,UKR,1971,32.63
Ukraine,UKR,1972,33.48
Ukraine,UKR,1973,34.54
Ukraine,UKR,1974,35.14
Ukraine,UKR,1975,36.42
Ukraine,UKR,1976,37.28
Ukraine,UKR,1977,37.66
Ukraine,UKR,1978,37.66
Ukraine,UKR,1979,38.29
Ukraine,UKR,1980,37.97
Ukraine,UKR,1981,37.69
Ukraine,UKR,1982,37.57
Ukraine,UKR,1983,37.7
Ukraine,UKR,1984,37.75
Ukraine,UKR,1985,38.41
Ukraine,UKR,1986,38.49
Ukraine,UKR,1987,38.83
Ukraine,UKR,1988,38.94
Ukraine,UKR,1989,38.61
Ukraine,UKR,1990,50.32
Ukraine,UKR,1991,46.64
Ukraine,UKR,1992,42.25
Ukraine,UKR,1993,37.38
Ukraine,UKR,1994,32.01
Ukraine,UKR,1995,31.83
Ukraine,UKR,1996,28.65
Ukraine,UKR,1997,27.86
Ukraine,UKR,1998,26.53
Ukraine,UKR,1999,26.66
Ukraine,UKR,2000,26.19
Ukraine,UKR,2001,25.88
Ukraine,UKR,2002,26.3
Ukraine,UKR,2003,27.75
Ukraine,UKR,2004,26.4
Ukraine,UKR,2005,25.28
Ukraine,UKR,2006,25.33
Ukraine,UKR,2007,26.17
Ukraine,UKR,2008,25.87
Ukraine,UKR,2009,21.85
Ukraine,UKR,2010,23.48
Ukraine,UKR,2011,24.58
Ukraine,UKR,2012,24.33
United Arab Emirates,ARE,1970,383.47
United Arab Emirates,ARE,1971,406.6
United Arab Emirates,ARE,1972,369.72
United Arab Emirates,ARE,1973,392.33
United Arab Emirates,ARE,1974,333.7
United Arab Emirates,ARE,1975,285.67
United Arab Emirates,ARE,1976,297.93
United Arab Emirates,ARE,1977,255.06
United Arab Emirates,ARE,1978,252.77
United Arab Emirates,ARE,1979,164.68
United Arab Emirates,ARE,1980,158.15
United Arab Emirates,ARE,1981,131.8
United Arab Emirates,ARE,1982,121.51
United Arab Emirates,ARE,1983,111.51
United Arab Emirates,ARE,1984,138.43
United Arab Emirates,ARE,1985,133.43
United Arab Emirates,ARE,1986,120.74
United Arab Emirates,ARE,1987,109.35
United Arab Emirates,ARE,1988,107.14
United Arab Emirates,ARE,1989,112.02
United Arab Emirates,ARE,1990,106.78
United Arab Emirates,ARE,1991,111.27
United Arab Emirates,ARE,1992,103.41
United Arab Emirates,ARE,1993,100.94
United Arab Emirates,ARE,1994,103.55
United Arab Emirates,ARE,1995,105.06
United Arab Emirates,ARE,1996,109.8
United Arab Emirates,ARE,1997,103.4
United Arab Emirates,ARE,1998,101.35
United Arab Emirates,ARE,1999,98.29
United Arab Emirates,ARE,2000,100.23
United Arab Emirates,ARE,2001,94.74
United Arab Emirates,ARE,2002,99.05
United Arab Emirates,ARE,2003,98.18
United Arab Emirates,ARE,2004,93.83
United Arab Emirates,ARE,2005,85.77
United Arab Emirates,ARE,2006,79.36
United Arab Emirates,ARE,2007,76.15
United Arab Emirates,ARE,2008,72.08
United Arab Emirates,ARE,2009,65.19
United Arab Emirates,ARE,2010,63.97
United Arab Emirates,ARE,2011,62.97
United Arab Emirates,ARE,2012,63.07
United Kingdom,GBR,1970,41.32
United Kingdom,GBR,1971,41.05
United Kingdom,GBR,1972,40.16
United Kingdom,GBR,1973,42.09
United Kingdom,GBR,1974,40.12
United Kingdom,GBR,1975,39.44
United Kingdom,GBR,1976,40.19
United Kingdom,GBR,1977,40.64
United Kingdom,GBR,1978,40.49
United Kingdom,GBR,1979,42.72
United Kingdom,GBR,1980,39.24
United Kingdom,GBR,1981,38.39
United Kingdom,GBR,1982,37.6
United Kingdom,GBR,1983,37.12
United Kingdom,GBR,1984,35.49
United Kingdom,GBR,1985,37.14
United Kingdom,GBR,1986,37.99
United Kingdom,GBR,1987,37.9
United Kingdom,GBR,1988,37.92
United Kingdom,GBR,1989,37.24
United Kingdom,GBR,1990,37.2
United Kingdom,GBR,1991,37.34
United Kingdom,GBR,1992,36.21
United Kingdom,GBR,1993,34.82
United Kingdom,GBR,1994,34.5
United Kingdom,GBR,1995,34.39
United Kingdom,GBR,1996,35.06
United Kingdom,GBR,1997,33.65
United Kingdom,GBR,1998,33.03
United Kingdom,GBR,1999,31.75
United Kingdom,GBR,2000,31.35
United Kingdom,GBR,2001,31.66
United Kingdom,GBR,2002,30.53
United Kingdom,GBR,2003,30.82
United Kingdom,GBR,2004,30.28
United Kingdom,GBR,2005,29.9
United Kingdom,GBR,2006,29.64
United Kingdom,GBR,2007,28.88
United Kingdom,GBR,2008,28.17
United Kingdom,GBR,2009,25.73
United Kingdom,GBR,2010,26.61
United Kingdom,GBR,2011,24.6
United Kingdom,GBR,2012,25.19
United States,USA,1970,72.16
United States,USA,1971,71.78
United States,USA,1972,74.46
United States,USA,1973,76.45
United States,USA,1974,73.75
United States,USA,1975,70.27
United States,USA,1976,73.74
United States,USA,1977,75.24
United States,USA,1978,74.52
United States,USA,1979,74.69
United States,USA,1980,71.09
United States,USA,1981,69.61
United States,USA,1982,65.45
United States,USA,1983,64.74
United States,USA,1984,66.93
United States,USA,1985,66.52
United States,USA,1986,65.39
United States,USA,1987,64.95
United States,USA,1988,69.31
United States,USA,1989,69.06
United States,USA,1990,67.35
United States,USA,1991,65.78
United States,USA,1992,65.55
United States,USA,1993,66.22
United States,USA,1994,66.38
United States,USA,1995,65.49
United States,USA,1996,66.9
United States,USA,1997,67.57
United States,USA,1998,67.03
United States,USA,1999,66.85
United States,USA,2000,67.67
United States,USA,2001,65.58
United States,USA,2002,66.5
United States,USA,2003,66.02
United States,USA,2004,67.78
United States,USA,2005,66.59
United States,USA,2006,64.22
United States,USA,2007,64.84
United States,USA,2008,59.9
United States,USA,2009,58.98
United States,USA,2010,59.46
United States,USA,2011,57.77
United States,USA,2012,55.35
United States Virgin Islands,VIR,1970,0.94
United States Virgin Islands,VIR,1971,0.89
United States Virgin Islands,VIR,1972,0.88
United States Virgin Islands,VIR,1973,0.84
United States Virgin Islands,VIR,1974,0.85
United States Virgin Islands,VIR,1975,0.89
United States Virgin Islands,VIR,1976,0.91
United States Virgin Islands,VIR,1977,1
United States Virgin Islands,VIR,1978,1
United States Virgin Islands,VIR,1979,1.03
United States Virgin Islands,VIR,1980,1.05
United States Virgin Islands,VIR,1981,1.08
United States Virgin Islands,VIR,1982,1.1
United States Virgin Islands,VIR,1983,1.13
United States Virgin Islands,VIR,1984,1.15
United States Virgin Islands,VIR,1985,1.16
United States Virgin Islands,VIR,1986,1.16
United States Virgin Islands,VIR,1987,1.18
United States Virgin Islands,VIR,1988,1.19
United States Virgin Islands,VIR,1989,1.21
United States Virgin Islands,VIR,1990,1.19
United States Virgin Islands,VIR,1991,1.2
United States Virgin Islands,VIR,1992,1.2
United States Virgin Islands,VIR,1993,1.2
United States Virgin Islands,VIR,1994,1.21
United States Virgin Islands,VIR,1995,1.21
United States Virgin Islands,VIR,1996,1.22
United States Virgin Islands,VIR,1997,1.23
United States Virgin Islands,VIR,1998,1.06
United States Virgin Islands,VIR,1999,1.08
United States Virgin Islands,VIR,2000,1.09
United States Virgin Islands,VIR,2001,1.11
United States Virgin Islands,VIR,2002,1.12
United States Virgin Islands,VIR,2003,1.14
United States Virgin Islands,VIR,2004,1.15
United States Virgin Islands,VIR,2005,1.21
United States Virgin Islands,VIR,2006,1.25
United States Virgin Islands,VIR,2007,1.31
United States Virgin Islands,VIR,2008,1.36
United States Virgin Islands,VIR,2009,1.43
United States Virgin Islands,VIR,2010,1.52
United States Virgin Islands,VIR,2011,1.54
United States Virgin Islands,VIR,2012,1.56
Upper middle income,,1970,14.79
Upper middle income,,1971,13.81
Upper middle income,,1972,14.54
Upper middle income,,1973,14.48
Upper middle income,,1974,14.52
Upper middle income,,1975,15.23
Upper middle income,,1976,15.86
Upper middle income,,1977,15.75
Upper middle income,,1978,16.42
Upper middle income,,1979,16.58
Upper middle income,,1980,16.61
Upper middle income,,1981,16.08
Upper middle income,,1982,16.27
Upper middle income,,1983,16.4
Upper middle income,,1984,15.61
Upper middle income,,1985,15.6
Upper middle income,,1986,15.9
Upper middle income,,1987,16.26
Upper middle income,,1988,16.39
Upper middle income,,1989,16.4
Upper middle income,,1990,17.66
Upper middle income,,1991,17.18
Upper middle income,,1992,16.88
Upper middle income,,1993,17.02
Upper middle income,,1994,16.23
Upper middle income,,1995,16.79
Upper middle income,,1996,17.06
Upper middle income,,1997,16.5
Upper middle income,,1998,18.85
Upper middle income,,1999,16.09
Upper middle income,,2000,15.92
Upper middle income,,2001,15.74
Upper middle income,,2002,16.98
Upper middle income,,2003,18.6
Upper middle income,,2004,18.74
Upper middle income,,2005,20.25
Upper middle income,,2006,20.44
Upper middle income,,2007,22.31
Upper middle income,,2008,20.95
Upper middle income,,2009,20.48
Upper middle income,,2010,23.14
Upper middle income,,2011,24.3
Upper middle income,,2012,24.7
Uruguay,URY,1970,24.87
Uruguay,URY,1971,24.54
Uruguay,URY,1972,25.34
Uruguay,URY,1973,25.97
Uruguay,URY,1974,26.85
Uruguay,URY,1975,28.49
Uruguay,URY,1976,27.23
Uruguay,URY,1977,26.87
Uruguay,URY,1978,26.92
Uruguay,URY,1979,28.19
Uruguay,URY,1980,29.59
Uruguay,URY,1981,29.26
Uruguay,URY,1982,28.37
Uruguay,URY,1983,24.82
Uruguay,URY,1984,23.4
Uruguay,URY,1985,23.59
Uruguay,URY,1986,23.62
Uruguay,URY,1987,24.57
Uruguay,URY,1988,26.45
Uruguay,URY,1989,25.32
Uruguay,URY,1990,23
Uruguay,URY,1991,24.3
Uruguay,URY,1992,25.53
Uruguay,URY,1993,25.83
Uruguay,URY,1994,25.7
Uruguay,URY,1995,25.81
Uruguay,URY,1996,26.73
