Entity,Code,Year,Out-of-pocket health expenditure (% of total expenditure on health) (% of total expenditure on health)
Tunisia,TUN,2005,40.83277761
Tunisia,TUN,2006,40.75546573
Tunisia,TUN,2007,41.38049086
Tunisia,TUN,2008,39.9250117
Tunisia,TUN,2009,37.51941213
Tunisia,TUN,2010,35.8909002
Tunisia,TUN,2011,36.43290252
Tunisia,TUN,2012,36.72962219
Tunisia,TUN,2013,36.37336726
Tunisia,TUN,2014,37.72782384
Turkey,TUR,1995,29.67889908
Turkey,TUR,1996,30.84464032
Turkey,TUR,1997,28.26398321
Turkey,TUR,1998,27.95762375
Turkey,TUR,1999,29.07871138
Turkey,TUR,2000,27.64528582
Turkey,TUR,2001,22.84607938
Turkey,TUR,2002,19.84126984
Turkey,TUR,2003,18.46039376
Turkey,TUR,2004,19.23807335
Turkey,TUR,2005,22.76465115
Turkey,TUR,2006,21.97352561
Turkey,TUR,2007,21.81622937
Turkey,TUR,2008,17.3810859
Turkey,TUR,2009,14.0595051
Turkey,TUR,2010,16.31375855
Turkey,TUR,2011,15.43574271
Turkey,TUR,2012,15.83792746
Turkey,TUR,2013,16.77449935
Turkey,TUR,2014,17.75092348
Turkmenistan,TKM,1995,39.49664811
Turkmenistan,TKM,1996,27.83038287
Turkmenistan,TKM,1997,29.85480944
Turkmenistan,TKM,1998,30.39772727
Turkmenistan,TKM,1999,38.53564547
Turkmenistan,TKM,2000,18.45556095
Turkmenistan,TKM,2001,27.22063037
Turkmenistan,TKM,2002,27.15231788
Turkmenistan,TKM,2003,29.70729576
Turkmenistan,TKM,2004,39.96641478
Turkmenistan,TKM,2005,42.42424242
Turkmenistan,TKM,2006,46.75646385
Turkmenistan,TKM,2007,35.68977351
Turkmenistan,TKM,2008,50.81898362
Turkmenistan,TKM,2009,38.1898345
Turkmenistan,TKM,2010,38.42521362
Turkmenistan,TKM,2011,35.98876182
Turkmenistan,TKM,2012,35.09392343
Turkmenistan,TKM,2013,32.7576376
Turkmenistan,TKM,2014,34.77123283
Tuvalu,TUV,1995,2.56628962
Tuvalu,TUV,1996,0.98564602
Tuvalu,TUV,1997,2.14087449
Tuvalu,TUV,1998,1.70730182
Tuvalu,TUV,1999,1.30386487
Tuvalu,TUV,2000,0.19750432
Tuvalu,TUV,2001,0.93949564
Tuvalu,TUV,2002,1.33276154
Tuvalu,TUV,2003,1.03387036
Tuvalu,TUV,2004,1.07694179
Tuvalu,TUV,2005,0.95464368
Tuvalu,TUV,2006,0.62305438
Tuvalu,TUV,2007,0.8424456
Tuvalu,TUV,2008,1.16932602
Tuvalu,TUV,2009,0.99751623
Tuvalu,TUV,2010,0.74149564
Tuvalu,TUV,2011,0.81177746
Tuvalu,TUV,2012,0.9611348
Tuvalu,TUV,2013,0.81541212
Tuvalu,TUV,2014,0.79748287
Uganda,UGA,1995,45.95486277
Uganda,UGA,1996,45.97341068
Uganda,UGA,1997,45.43030298
Uganda,UGA,1998,42.73378611
Uganda,UGA,1999,41.48591011
Uganda,UGA,2000,37.7473237
Uganda,UGA,2001,34.38250025
Uganda,UGA,2002,32.082645
Uganda,UGA,2003,30.75509087
Uganda,UGA,2004,35.95028133
Uganda,UGA,2005,39.1884971
Uganda,UGA,2006,41.39986341
Uganda,UGA,2007,42.39783412
Uganda,UGA,2008,43.19061464
Uganda,UGA,2009,42.29952881
Uganda,UGA,2010,32.51570369
Uganda,UGA,2011,35.45025331
Uganda,UGA,2012,43.93212192
Uganda,UGA,2013,39.32275332
Uganda,UGA,2014,40.95789382
Ukraine,UKR,1995,24.46275705
Ukraine,UKR,1996,26.8498393
Ukraine,UKR,1997,35.5183894
Ukraine,UKR,1998,42.96171359
Ukraine,UKR,1999,46.17603679
Ukraine,UKR,2000,44.05130251
Ukraine,UKR,2001,41.77886247
Ukraine,UKR,2002,40.36562621
Ukraine,UKR,2003,38.70176568
Ukraine,UKR,2004,38.56810908
Ukraine,UKR,2005,37.49602459
Ukraine,UKR,2006,36.27817387
Ukraine,UKR,2007,34.65199546
Ukraine,UKR,2008,39.44481542
Ukraine,UKR,2009,41.96473693
Ukraine,UKR,2010,40.50427734
Ukraine,UKR,2011,43.63549911
Ukraine,UKR,2012,41.98072263
Ukraine,UKR,2013,43.08771713
Ukraine,UKR,2014,46.21546909
United Arab Emirates,ARE,1995,14.93202001
United Arab Emirates,ARE,1996,14.30435655
United Arab Emirates,ARE,1997,15.28202278
United Arab Emirates,ARE,1998,21.65334952
United Arab Emirates,ARE,1999,21.89465992
United Arab Emirates,ARE,2000,21.93537638
United Arab Emirates,ARE,2001,15.08651453
United Arab Emirates,ARE,2002,28.04280416
United Arab Emirates,ARE,2003,27.45627125
United Arab Emirates,ARE,2004,30.40694665
United Arab Emirates,ARE,2005,30.13892277
United Arab Emirates,ARE,2006,29.7105041
United Arab Emirates,ARE,2007,28.87685761
United Arab Emirates,ARE,2008,25.1360156
United Arab Emirates,ARE,2009,16.10064438
United Arab Emirates,ARE,2010,17.94558652
United Arab Emirates,ARE,2011,16.88466948
United Arab Emirates,ARE,2012,16.73948232
United Arab Emirates,ARE,2013,17.14650195
United Arab Emirates,ARE,2014,17.80632795
United Kingdom,GBR,1995,10.90723955
United Kingdom,GBR,1996,10.991907
United Kingdom,GBR,1997,11.74768467
United Kingdom,GBR,1998,11.75345424
United Kingdom,GBR,1999,11.41181091
United Kingdom,GBR,2000,10.98758032
United Kingdom,GBR,2001,10.81347038
United Kingdom,GBR,2002,10.81361922
United Kingdom,GBR,2003,10.99335153
United Kingdom,GBR,2004,9.95740429
United Kingdom,GBR,2005,9.48841177
United Kingdom,GBR,2006,9.85372111
United Kingdom,GBR,2007,10.01233083
United Kingdom,GBR,2008,8.97803292
United Kingdom,GBR,2009,8.85464539
United Kingdom,GBR,2010,9.613628
United Kingdom,GBR,2011,9.30195263
United Kingdom,GBR,2012,9.46365363
United Kingdom,GBR,2013,9.54514754
United Kingdom,GBR,2014,9.73311031
United States,USA,1995,14.43883111
United States,USA,1996,14.22991526
United States,USA,1997,14.46637709
United States,USA,1998,14.98617889
United States,USA,1999,14.95537564
United States,USA,2000,14.80154798
United States,USA,2001,14.14501678
United States,USA,2002,13.73128478
United States,USA,2003,13.59904509
United States,USA,2004,13.38388528
United States,USA,2005,13.31065778
United States,USA,2006,12.93416202
United States,USA,2007,12.8929111
United States,USA,2008,12.54254652
United States,USA,2009,12.02070776
United States,USA,2010,11.7607211
United States,USA,2011,11.70083792
United States,USA,2012,11.58763924
United States,USA,2013,11.48742914
United States,USA,2014,11.04644464
Upper middle income,,1995,36.6590785402251
Upper middle income,,1996,37.8381805484279
Upper middle income,,1997,36.6626366636774
Upper middle income,,1998,38.6402216226521
Upper middle income,,1999,39.9902182152607
Upper middle income,,2000,41.3592270665896
Upper middle income,,2001,42.0752486126927
Upper middle income,,2002,41.7571710074924
Upper middle income,,2003,40.6777120534367
Upper middle income,,2004,39.6013619196104
Upper middle income,,2005,39.2696179309983
Upper middle income,,2006,37.8457622231458
Upper middle income,,2007,35.5467158036012
Upper middle income,,2008,35.3928076752076
Upper middle income,,2009,34.4560186924633
Upper middle income,,2010,33.3210834239509
Upper middle income,,2011,32.8801256123102
Upper middle income,,2012,32.9590520766395
Upper middle income,,2013,33.0535365287575
Upper middle income,,2014,32.3857301877942
Uruguay,URY,1995,16.15508885
Uruguay,URY,1996,18.84529724
Uruguay,URY,1997,21.32523148
Uruguay,URY,1998,19.69040378
Uruguay,URY,1999,20.68632288
Uruguay,URY,2000,20.36104293
Uruguay,URY,2001,21.28889317
Uruguay,URY,2002,21.91292622
Uruguay,URY,2003,23.85039299
Uruguay,URY,2004,12.01177453
Uruguay,URY,2005,11.73984608
Uruguay,URY,2006,10.93522201
Uruguay,URY,2007,13.19832322
Uruguay,URY,2008,11.87917366
Uruguay,URY,2009,18.2549972
Uruguay,URY,2010,17.70545828
Uruguay,URY,2011,17.26822907
Uruguay,URY,2012,16.8578292
Uruguay,URY,2013,16.46780477
Uruguay,URY,2014,15.57683672
Uzbekistan,UZB,1995,46.54536376
Uzbekistan,UZB,1996,47.96323053
Uzbekistan,UZB,1997,51.46325578
Uzbekistan,UZB,1998,53.15691789
Uzbekistan,UZB,1999,49.16094298
Uzbekistan,UZB,2000,52.30381329
Uzbekistan,UZB,2001,51.50587845
Uzbekistan,UZB,2002,55.23403137
Uzbekistan,UZB,2003,53.77774093
Uzbekistan,UZB,2004,52.44402615
Uzbekistan,UZB,2005,52.12888595
Uzbekistan,UZB,2006,52.01942418
Uzbekistan,UZB,2007,56.85507212
Uzbekistan,UZB,2008,53.86898912
Uzbekistan,UZB,2009,55.03985062
Uzbekistan,UZB,2010,45.62872233
Uzbekistan,UZB,2011,46.36190094
Uzbekistan,UZB,2012,48.74927582
Uzbekistan,UZB,2013,47.62587416
Uzbekistan,UZB,2014,43.93235457
Vanuatu,VUT,1995,11.22638317
Vanuatu,VUT,1996,13.54600213
Vanuatu,VUT,1997,10.66220793
Vanuatu,VUT,1998,8.8815348
Vanuatu,VUT,1999,10.15320177
Vanuatu,VUT,2000,9.39443064
Vanuatu,VUT,2001,9.6721622
Vanuatu,VUT,2002,9.85449968
Vanuatu,VUT,2003,8.42623466
Vanuatu,VUT,2004,8.11465344
Vanuatu,VUT,2005,8.39507225
Vanuatu,VUT,2006,7.66175763
Vanuatu,VUT,2007,7.85434225
Vanuatu,VUT,2008,7.48641388
Vanuatu,VUT,2009,7.26938637
Vanuatu,VUT,2010,6.3615049
Vanuatu,VUT,2011,7.74601262
Vanuatu,VUT,2012,8.1946259
Vanuatu,VUT,2013,7.64868485
Vanuatu,VUT,2014,5.78819648
Venezuela,VEN,1995,61.47888548
Venezuela,VEN,1996,64.21511927
Venezuela,VEN,1997,59.99913452
Venezuela,VEN,1998,61.12499685
Venezuela,VEN,1999,55.05055073
Venezuela,VEN,2000,49.71111306
Venezuela,VEN,2001,49.72666242
Venezuela,VEN,2002,51.24474541
Venezuela,VEN,2003,52.42416413
Venezuela,VEN,2004,48.70480549
Venezuela,VEN,2005,47.16522227
Venezuela,VEN,2006,45.88880561
Venezuela,VEN,2007,46.14702878
Venezuela,VEN,2008,61.39447912
Venezuela,VEN,2009,51.31059022
Venezuela,VEN,2010,52.63920529
Venezuela,VEN,2011,49.88042936
Venezuela,VEN,2012,58.54039417
Venezuela,VEN,2013,62.60026816
Venezuela,VEN,2014,64.33365191
Vietnam,VNM,1995,62.85932169
Vietnam,VNM,1996,65.27498001
Vietnam,VNM,1997,65.18226188
Vietnam,VNM,1998,63.32309036
Vietnam,VNM,1999,61.89745638
Vietnam,VNM,2000,66.02707756
Vietnam,VNM,2001,64.52679716
Vietnam,VNM,2002,63.91582773
Vietnam,VNM,2003,62.87271784
Vietnam,VNM,2004,66.53864954
Vietnam,VNM,2005,67.63867508
Vietnam,VNM,2006,58.77176312
Vietnam,VNM,2007,51.96186963
Vietnam,VNM,2008,54.123241
Vietnam,VNM,2009,50.2306196
Vietnam,VNM,2010,44.83671763
Vietnam,VNM,2011,45.57509654
Vietnam,VNM,2012,36.76654715
Vietnam,VNM,2013,36.48621058
Vietnam,VNM,2014,36.75884027
World,OWID_WRL,1995,17.399257620424
World,OWID_WRL,1996,17.7120382363852
World,OWID_WRL,1997,18.3013542419247
World,OWID_WRL,1998,18.6516905693647
World,OWID_WRL,1999,18.4435838623682
World,OWID_WRL,2000,18.6012959438491
World,OWID_WRL,2001,18.2139649167197
World,OWID_WRL,2002,17.7063937476734
World,OWID_WRL,2003,17.7159118146995
World,OWID_WRL,2004,17.6959803930999
World,OWID_WRL,2005,17.9224784663106
World,OWID_WRL,2006,17.9673369337535
World,OWID_WRL,2007,18.0441916712365
World,OWID_WRL,2008,18.1685047931223
World,OWID_WRL,2009,17.6723862238751
World,OWID_WRL,2010,17.9005019280034
World,OWID_WRL,2011,18.0663072475123
World,OWID_WRL,2012,18.2289177580822
World,OWID_WRL,2013,18.3870200670363
World,OWID_WRL,2014,18.1744152140487
Yemen,YEM,1995,64.71607653
Yemen,YEM,1996,57.20548504
Yemen,YEM,1997,52.76769699
Yemen,YEM,1998,49.65596302
Yemen,YEM,1999,47.76887206
Yemen,YEM,2000,43.49330295
Yemen,YEM,2001,44.62617882
Yemen,YEM,2002,46.67703414
Yemen,YEM,2003,54.24718244
Yemen,YEM,2004,60.45805963
Yemen,YEM,2005,64.78065709
Yemen,YEM,2006,63.26434639
Yemen,YEM,2007,69.15579694
Yemen,YEM,2008,68.39880783
Yemen,YEM,2009,73.79131489
Yemen,YEM,2010,73.84344507
Yemen,YEM,2011,72.21075794
Yemen,YEM,2012,71.61329737
Yemen,YEM,2013,74.58348086
Yemen,YEM,2014,76.41697531
Zambia,ZMB,1995,30.9633833
Zambia,ZMB,1996,29.27835724
Zambia,ZMB,1997,27.95516421
Zambia,ZMB,1998,25.93441752
Zambia,ZMB,1999,27.86834507
Zambia,ZMB,2000,26.55598536
Zambia,ZMB,2001,26.7104594
Zambia,ZMB,2002,23.89309258
Zambia,ZMB,2003,20.84028021
Zambia,ZMB,2004,24.07390507
Zambia,ZMB,2005,21.85003548
Zambia,ZMB,2006,24.01073656
Zambia,ZMB,2007,38.55748076
Zambia,ZMB,2008,37.62275668
Zambia,ZMB,2009,35.39558262
Zambia,ZMB,2010,32.26956233
Zambia,ZMB,2011,33.12733318
Zambia,ZMB,2012,32.70785577
Zambia,ZMB,2013,29.96929078
Zambia,ZMB,2014,29.9948809
Zimbabwe,ZWE,2000,19.65835965
Zimbabwe,ZWE,2001,26.15632445
Zimbabwe,ZWE,2002,28.24549287
Zimbabwe,ZWE,2003,28.1512573
Zimbabwe,ZWE,2004,26.31752797
Zimbabwe,ZWE,2005,32.95462856
Zimbabwe,ZWE,2006,46.43618012
Zimbabwe,ZWE,2007,50.52771788
Zimbabwe,ZWE,2008,55.42539396
Zimbabwe,ZWE,2009,45.99922277
Zimbabwe,ZWE,2010,39.35047932
Zimbabwe,ZWE,2011,39.06913193
Zimbabwe,ZWE,2012,33.99954212
Zimbabwe,ZWE,2013,34.23100881
Zimbabwe,ZWE,2014,35.94063503
