Entity,Code,Year,Crops - Oil palm fruit - 254 - Yield - 5419 - hg/ha (tonnes per hectare)
Suriname,SUR,2018,2.4305000000000003
Tanzania,TZA,1961,8.1818
Tanzania,TZA,1962,9.5
Tanzania,TZA,1963,8.5714
Tanzania,TZA,1964,8.5714
Tanzania,TZA,1965,8.333300000000001
Tanzania,TZA,1966,8.333300000000001
Tanzania,TZA,1967,8.333300000000001
Tanzania,TZA,1968,8.333300000000001
Tanzania,TZA,1969,8.333300000000001
Tanzania,TZA,1970,8.333300000000001
Tanzania,TZA,1971,10
Tanzania,TZA,1972,10
Tanzania,TZA,1973,9.5
Tanzania,TZA,1974,9.5
Tanzania,TZA,1975,10
Tanzania,TZA,1976,10
Tanzania,TZA,1977,10
Tanzania,TZA,1978,10.75
Tanzania,TZA,1979,10.75
Tanzania,TZA,1980,10.7317
Tanzania,TZA,1981,10.7317
Tanzania,TZA,1982,10.7317
Tanzania,TZA,1983,10.7317
Tanzania,TZA,1984,10.7317
Tanzania,TZA,1985,10.9756
Tanzania,TZA,1986,11.0843
Tanzania,TZA,1987,11.3253
Tanzania,TZA,1988,11.5663
Tanzania,TZA,1989,11.8072
Tanzania,TZA,1990,11.9048
Tanzania,TZA,1991,12.2619
Tanzania,TZA,1992,12.093
Tanzania,TZA,1993,12.325600000000001
Tanzania,TZA,1994,12.2727
Tanzania,TZA,1995,12.5
Tanzania,TZA,1996,12.727300000000001
Tanzania,TZA,1997,12.5
Tanzania,TZA,1998,12.888900000000001
Tanzania,TZA,1999,13.777800000000001
Tanzania,TZA,2000,14.2222
Tanzania,TZA,2001,14.2222
Tanzania,TZA,2002,14.4444
Tanzania,TZA,2003,14.4444
Tanzania,TZA,2004,14.4444
Tanzania,TZA,2005,14.4444
Tanzania,TZA,2006,14.4444
Tanzania,TZA,2007,14.4444
Tanzania,TZA,2008,14.4444
Tanzania,TZA,2009,14.4444
Tanzania,TZA,2010,14.4792
Tanzania,TZA,2011,14.200000000000001
Tanzania,TZA,2012,13.942300000000001
Tanzania,TZA,2013,13.942300000000001
Tanzania,TZA,2014,14.002400000000002
Tanzania,TZA,2015,13.924900000000001
Tanzania,TZA,2016,13.829400000000001
Tanzania,TZA,2017,13.7666
Tanzania,TZA,2018,13.703800000000001
Thailand,THA,1961,5.7895
Thailand,THA,1962,5.7895
Thailand,THA,1963,5.7895
Thailand,THA,1964,5.7895
Thailand,THA,1965,5.7895
Thailand,THA,1966,5.7895
Thailand,THA,1967,5.7895
Thailand,THA,1968,5.7895
Thailand,THA,1969,5.7895
Thailand,THA,1970,5.7895
Thailand,THA,1971,5.7895
Thailand,THA,1972,5.7895
Thailand,THA,1973,5.8333
Thailand,THA,1974,5.8333
Thailand,THA,1975,5.8235
Thailand,THA,1976,10.843
Thailand,THA,1977,12.2074
Thailand,THA,1978,10.3811
Thailand,THA,1979,10.281
Thailand,THA,1980,9.644400000000001
Thailand,THA,1981,10.1165
Thailand,THA,1982,10.261800000000001
Thailand,THA,1983,8.3618
Thailand,THA,1984,8.6948
Thailand,THA,1985,11.445500000000001
Thailand,THA,1986,11.5823
Thailand,THA,1987,10.5312
Thailand,THA,1988,10.693000000000001
Thailand,THA,1989,12.083300000000001
Thailand,THA,1990,12.4143
Thailand,THA,1991,12.7466
Thailand,THA,1992,12.4397
Thailand,THA,1993,13.7041
Thailand,THA,1994,13.815100000000001
Thailand,THA,1995,14.6921
Thailand,THA,1996,15.6447
Thailand,THA,1997,14.5218
Thailand,THA,1998,12.2774
Thailand,THA,1999,15.858300000000002
Thailand,THA,2000,14.5311
Thailand,THA,2001,16.8686
Thailand,THA,2002,15.2133
Thailand,THA,2003,17.0286
Thailand,THA,2004,16.7606
Thailand,THA,2005,15.4311
Thailand,THA,2006,17.6771
Thailand,THA,2007,14.995700000000001
Thailand,THA,2008,20.0854
Thailand,THA,2009,16.005200000000002
Thailand,THA,2010,15.191500000000001
Thailand,THA,2011,18.8615
Thailand,THA,2012,19.106
Thailand,THA,2013,20.5972
Thailand,THA,2014,19.3729
Thailand,THA,2015,17.0607
Thailand,THA,2016,18.6131
Thailand,THA,2017,20.2114
Thailand,THA,2018,21.687
Togo,TGO,1961,8
Togo,TGO,1962,7.733300000000001
Togo,TGO,1963,8.333300000000001
Togo,TGO,1964,8.333300000000001
Togo,TGO,1965,8.333300000000001
Togo,TGO,1966,8.333300000000001
Togo,TGO,1967,8.333300000000001
Togo,TGO,1968,8.333300000000001
Togo,TGO,1969,8.333300000000001
Togo,TGO,1970,8.333300000000001
Togo,TGO,1971,8.3871
Togo,TGO,1972,8.5161
Togo,TGO,1973,8.5161
Togo,TGO,1974,8.5443
Togo,TGO,1975,8.3544
Togo,TGO,1976,8.2911
Togo,TGO,1977,8.2278
Togo,TGO,1978,8.2278
Togo,TGO,1979,8.4906
Togo,TGO,1980,8.805
Togo,TGO,1981,8.805
Togo,TGO,1982,8.875
Togo,TGO,1983,8.518500000000001
Togo,TGO,1984,8.518500000000001
Togo,TGO,1985,8.518500000000001
Togo,TGO,1986,8.8889
Togo,TGO,1987,8.8889
Togo,TGO,1988,8.8889
Togo,TGO,1989,8.8889
Togo,TGO,1990,8.8889
Togo,TGO,1991,8.8889
Togo,TGO,1992,8.8889
Togo,TGO,1993,8.8889
Togo,TGO,1994,8.8889
Togo,TGO,1995,8.7742
Togo,TGO,1996,8.7273
Togo,TGO,1997,8.8462
Togo,TGO,1998,8.8462
Togo,TGO,1999,8.518500000000001
Togo,TGO,2000,8.518500000000001
Togo,TGO,2001,8.518500000000001
Togo,TGO,2002,8.518500000000001
Togo,TGO,2003,8.518500000000001
Togo,TGO,2004,8.518500000000001
Togo,TGO,2005,8.518500000000001
Togo,TGO,2006,8.5106
Togo,TGO,2007,8.5106
Togo,TGO,2008,8.4967
Togo,TGO,2009,8.4923
Togo,TGO,2010,8.4928
Togo,TGO,2011,8.5882
Togo,TGO,2012,8.5714
Togo,TGO,2013,8.6471
Togo,TGO,2014,8.6417
Togo,TGO,2015,8.5446
Togo,TGO,2016,8.5566
Togo,TGO,2017,8.5549
Togo,TGO,2018,8.5533
Venezuela,VEN,1980,8.6468
Venezuela,VEN,1981,8.175
Venezuela,VEN,1982,8.4655
Venezuela,VEN,1983,9.204600000000001
Venezuela,VEN,1984,9.0775
Venezuela,VEN,1985,9.27
Venezuela,VEN,1986,8.9787
Venezuela,VEN,1987,9.1622
Venezuela,VEN,1988,8.287
Venezuela,VEN,1989,9.4796
Venezuela,VEN,1990,8.766
Venezuela,VEN,1991,9.501900000000001
Venezuela,VEN,1992,6.2009
Venezuela,VEN,1993,8.0001
Venezuela,VEN,1994,9.0004
Venezuela,VEN,1995,9.170300000000001
Venezuela,VEN,1996,9.170300000000001
Venezuela,VEN,1997,11.2323
Venezuela,VEN,1998,13.5486
Venezuela,VEN,1999,13.4741
Venezuela,VEN,2000,15.0807
Venezuela,VEN,2001,13.8735
Venezuela,VEN,2002,12.735800000000001
Venezuela,VEN,2003,10.5837
Venezuela,VEN,2004,13.4786
Venezuela,VEN,2005,11.5869
Venezuela,VEN,2006,12.1734
Venezuela,VEN,2007,12.269300000000001
Venezuela,VEN,2008,11.8957
Venezuela,VEN,2009,11.5098
Venezuela,VEN,2010,11.3369
Venezuela,VEN,2011,11.633600000000001
Venezuela,VEN,2012,10.9878
Venezuela,VEN,2013,11.171100000000001
Venezuela,VEN,2014,10.281600000000001
Venezuela,VEN,2015,10.8649
Venezuela,VEN,2016,12.5888
Venezuela,VEN,2017,12.3292
Venezuela,VEN,2018,10.285
Western Africa,,1961,2.9011
Western Africa,,1962,2.9475000000000002
Western Africa,,1963,2.9283
Western Africa,,1964,2.9112
Western Africa,,1965,2.9133
Western Africa,,1966,2.9243
Western Africa,,1967,3.0371
Western Africa,,1968,3.0233000000000003
Western Africa,,1969,3.0114
Western Africa,,1970,3.0789
Western Africa,,1971,3.1129000000000002
Western Africa,,1972,3.1972
Western Africa,,1973,3.1958
Western Africa,,1974,3.2792000000000003
Western Africa,,1975,3.3021000000000003
Western Africa,,1976,3.2999
Western Africa,,1977,3.1839
Western Africa,,1978,3.3134
Western Africa,,1979,3.1948000000000003
Western Africa,,1980,3.258
Western Africa,,1981,3.2682
Western Africa,,1982,3.3007
Western Africa,,1983,3.3171
Western Africa,,1984,3.2134
Western Africa,,1985,3.2381
Western Africa,,1986,3.3523
Western Africa,,1987,3.3409
Western Africa,,1988,3.3040000000000003
Western Africa,,1989,3.3459000000000003
Western Africa,,1990,3.3919
Western Africa,,1991,3.3262
Western Africa,,1992,3.3065
Western Africa,,1993,3.3137000000000003
Western Africa,,1994,3.2932
Western Africa,,1995,3.2723
Western Africa,,1996,3.3186
Western Africa,,1997,3.1456
Western Africa,,1998,3.2154000000000003
Western Africa,,1999,3.24
Western Africa,,2000,3.1871
Western Africa,,2001,3.1367000000000003
Western Africa,,2002,3.1709
Western Africa,,2003,3.1661
Western Africa,,2004,3.2374
Western Africa,,2005,3.1677
Western Africa,,2006,3.3537000000000003
Western Africa,,2007,3.2924
Western Africa,,2008,3.2869
Western Africa,,2009,3.4058
Western Africa,,2010,3.2141
Western Africa,,2011,3.257
Western Africa,,2012,3.2931000000000004
Western Africa,,2013,3.5380000000000003
Western Africa,,2014,3.5082
Western Africa,,2015,3.4807
Western Africa,,2016,3.4893
Western Africa,,2017,3.5158
Western Africa,,2018,3.584
World,OWID_WRL,1961,3.7658
World,OWID_WRL,1962,3.8702
World,OWID_WRL,1963,3.8605
World,OWID_WRL,1964,3.8379000000000003
World,OWID_WRL,1965,3.8126
World,OWID_WRL,1966,3.8856
World,OWID_WRL,1967,4.2653
World,OWID_WRL,1968,4.4186000000000005
World,OWID_WRL,1969,4.4818
World,OWID_WRL,1970,4.6362000000000005
World,OWID_WRL,1971,4.9272
World,OWID_WRL,1972,5.1932
World,OWID_WRL,1973,5.3082
World,OWID_WRL,1974,5.5738
World,OWID_WRL,1975,5.9255
World,OWID_WRL,1976,5.9149
World,OWID_WRL,1977,5.9858
World,OWID_WRL,1978,6.669300000000001
World,OWID_WRL,1979,6.5742
World,OWID_WRL,1980,6.9815000000000005
World,OWID_WRL,1981,7.602600000000001
World,OWID_WRL,1982,8.5319
World,OWID_WRL,1983,7.8801000000000005
World,OWID_WRL,1984,8.653
World,OWID_WRL,1985,8.8232
World,OWID_WRL,1986,9.116100000000001
World,OWID_WRL,1987,9.071
World,OWID_WRL,1988,9.4952
World,OWID_WRL,1989,10.0484
World,OWID_WRL,1990,9.959100000000001
World,OWID_WRL,1991,9.3043
World,OWID_WRL,1992,9.3602
World,OWID_WRL,1993,10.508700000000001
World,OWID_WRL,1994,10.4003
World,OWID_WRL,1995,10.5997
World,OWID_WRL,1996,10.6097
World,OWID_WRL,1997,10.7705
World,OWID_WRL,1998,10.2902
World,OWID_WRL,1999,11.464500000000001
World,OWID_WRL,2000,11.6292
World,OWID_WRL,2001,11.9068
World,OWID_WRL,2002,11.64
World,OWID_WRL,2003,12.273100000000001
World,OWID_WRL,2004,12.8054
World,OWID_WRL,2005,13.5517
World,OWID_WRL,2006,14.1723
World,OWID_WRL,2007,13.2901
World,OWID_WRL,2008,13.8857
World,OWID_WRL,2009,13.3933
World,OWID_WRL,2010,13.2582
World,OWID_WRL,2011,13.930100000000001
World,OWID_WRL,2012,14.046000000000001
World,OWID_WRL,2013,14.2065
World,OWID_WRL,2014,14.726600000000001
World,OWID_WRL,2015,14.8191
World,OWID_WRL,2016,13.7691
World,OWID_WRL,2017,14.6029
World,OWID_WRL,2018,14.381200000000002
